type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,41.936478000,-103.785047000,1225.5,,304.1,0.1,21.816,111.30,,,
T,41.936961000,-103.786020000,1225.6,,303.7,0.1,21.913,96.90,,,
T,41.937812000,-103.787699000,1225.7,,304.3,0.1,22.081,168.29,,,
T,41.940084000,-103.792240000,1223.9,,303.9,-0.4,22.534,453.32,,,
T,41.940461000,-103.793016000,1222.1,,303.1,-2.2,22.611,76.78,,,
T,41.940517000,-103.793137000,1221.6,,301.9,-4.8,22.623,11.81,,,
T,41.940674000,-103.793479000,1219.9,,301.7,-4.9,22.656,33.29,,,
T,41.940771000,-103.793715000,1220.3,,298.9,1.5,22.679,22.34,,,
T,41.941126000,-103.794582000,1216.5,,298.8,-4.6,22.761,82.00,,,
T,41.941490000,-103.795594000,1213.0,,295.8,-3.7,22.854,93.15,,,
T,41.941913000,-103.796993000,1208.8,,292.1,-3.3,22.979,125.17,,,
T,41.942030000,-103.797437000,1207.6,,289.5,-3.3,23.018,39.05,,,
T,41.942126000,-103.797804000,1206.9,,289.4,-2.0,23.050,32.25,,,
T,41.942318000,-103.798678000,1205.5,,286.5,-1.8,23.126,75.55,,,
T,41.942502000,-103.799649000,1204.3,,284.3,-1.4,23.209,83.07,,,
T,41.942614000,-103.800398000,1204.1,,281.4,-0.4,23.272,63.34,,,
T,41.942656000,-103.800745000,1204.0,,279.2,-0.2,23.301,29.15,,,
T,41.942728000,-103.801342000,1203.8,,279.2,-0.5,23.351,50.15,,,
T,41.942736000,-103.801405000,1203.8,,279.7,-0.2,23.357,5.30,,,
T,41.942805000,-103.802168000,1203.8,,276.9,0.1,23.420,63.73,,,
T,41.942815000,-103.802573000,1204.0,,271.9,0.4,23.454,33.60,,,
T,41.942814000,-103.803152000,1203.9,,269.9,-0.1,23.502,48.01,,,
T,41.942825000,-103.803487000,1203.8,,272.5,-0.4,23.530,27.81,,,
T,41.942828000,-103.803846000,1204.0,,270.6,0.6,23.560,29.77,,,
T,41.942832000,-103.804623000,1204.2,,270.4,0.4,23.624,64.43,,,
T,41.942822000,-103.805960000,1204.1,,269.4,-0.1,23.735,110.88,,,
T,41.942820000,-103.806276000,1204.0,,269.5,-0.2,23.761,26.21,,,
T,41.942819000,-103.806663000,1204.1,,269.8,0.3,23.793,32.09,,,
T,41.942814000,-103.807348000,1204.2,,269.4,0.1,23.850,56.81,,,
T,41.942805000,-103.808010000,1204.3,,269.0,0.2,23.905,54.91,,,
T,41.942793000,-103.808707000,1204.3,,268.7,0.1,23.963,57.81,,,
T,41.942792000,-103.809395000,1204.6,,269.9,0.4,24.020,57.05,,,
T,41.942790000,-103.809636000,1204.6,,269.4,0.1,24.040,19.99,,,
T,41.942785000,-103.810079000,1204.7,,269.1,0.3,24.077,36.74,,,
