type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,39.776834000,-94.687501000,294.7,,91.4,-3.3,15.773,67.19,,,
T,39.776832000,-94.687279000,294.7,,90.7,-0.3,15.792,19.02,,,
T,39.776794000,-94.683785000,299.7,,90.8,1.7,16.091,299.36,,,
T,39.776790000,-94.683254000,298.0,,90.6,-3.7,16.137,45.49,,,
T,39.776781000,-94.682389000,296.4,,90.8,-2.2,16.211,74.11,,,
T,39.776775000,-94.681935000,296.1,,91.0,-0.7,16.250,38.90,,,
T,39.776766000,-94.681301000,295.6,,91.1,-0.9,16.304,54.32,,,
T,39.776763000,-94.680682000,295.1,,90.4,-1.0,16.357,53.03,,,
T,39.776759000,-94.679357000,294.4,,90.2,-0.7,16.471,113.52,,,
T,39.776738000,-94.677590000,290.2,,90.9,-2.8,16.622,151.40,,,
T,39.776735000,-94.677250000,289.3,,90.7,-3.1,16.651,29.13,,,
T,39.776721000,-94.675521000,292.2,,90.6,2.0,16.799,148.13,,,
T,39.776700000,-94.674179000,291.0,,91.2,-1.0,16.914,114.99,,,
T,39.776685000,-94.673347000,290.9,,91.3,-0.2,16.986,71.30,,,
T,39.776672000,-94.672189000,293.1,,90.8,2.3,17.085,99.22,,,
T,39.776663000,-94.671469000,288.4,,90.9,-7.7,17.146,61.69,,,
T,39.776676000,-94.667704000,290.2,,89.7,0.6,17.469,322.56,,,
T,39.776673000,-94.666558000,283.6,,90.2,-6.7,17.567,98.18,,,
T,39.776666000,-94.664125000,277.1,,90.2,-3.1,17.776,208.44,,,
T,39.776664000,-94.663155000,276.9,,90.2,-0.2,17.859,83.10,,,
T,39.776634000,-94.660107000,263.6,,90.7,-5.1,18.120,261.15,,,
T,39.776627000,-94.659438000,264.5,,90.8,1.6,18.177,57.32,,,
T,39.776611000,-94.658116000,268.4,,90.9,3.5,18.291,113.27,,,
T,39.776611000,-94.658102000,268.5,,90.0,6.9,18.292,1.20,,,
T,39.776588000,-94.655857000,274.3,,90.8,3.0,18.484,192.35,,,
T,39.776585000,-94.655650000,273.9,,91.1,-2.0,18.502,17.74,,,
T,39.776594000,-94.654568000,270.4,,89.4,-3.8,18.594,92.70,,,
T,39.776616000,-94.653842000,267.0,,87.7,-5.5,18.657,62.25,,,
T,39.776683000,-94.652264000,259.6,,86.8,-5.4,18.792,135.39,,,
T,39.776847000,-94.648427000,268.7,,86.8,2.8,19.121,329.22,,,
T,39.776849000,-94.648237000,269.7,,89.2,5.9,19.138,16.28,,,
T,39.776853000,-94.647948000,270.9,,89.0,4.7,19.162,24.76,,,
T,39.776849000,-94.647737000,271.9,,91.4,5.8,19.180,18.08,,,
T,39.776831000,-94.647601000,272.5,,99.8,5.1,19.192,11.82,,,
T,39.776807000,-94.647417000,273.1,,99.6,3.7,19.208,15.99,,,
T,39.776694000,-94.646702000,275.1,,101.6,3.2,19.271,62.53,,,
T,39.776555000,-94.646169000,275.5,,108.7,0.8,19.319,48.20,,,
T,39.776451000,-94.645843000,276.2,,112.5,2.3,19.349,30.22,,,
T,39.776406000,-94.645704000,275.8,,112.8,-2.5,19.362,12.91,,,
T,39.776305000,-94.645465000,275.4,,118.8,-2.0,19.385,23.35,,,
T,39.776246000,-94.645326000,275.1,,118.9,-2.4,19.399,13.59,,,
T,39.775991000,-94.644808000,274.1,,122.6,-1.7,19.452,52.64,,,
T,39.775921000,-94.644694000,274.2,,128.6,0.3,19.464,12.48,,,
T,39.775736000,-94.644392000,273.0,,128.6,-3.6,19.497,33.04,,,
T,39.775348000,-94.643894000,269.6,,135.4,-5.6,19.558,60.63,,,
