type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,41.842422000,-103.614275000,1178.9,,114.6,0.2,13.157,33.69,,,
T,41.842305000,-103.613912000,1178.8,,113.4,-0.4,13.190,32.83,,,
T,41.842109000,-103.613267000,1178.7,,112.2,-0.1,13.248,57.82,,,
T,41.841587000,-103.611566000,1178.5,,112.4,-0.2,13.401,152.71,,,
T,41.840919000,-103.609407000,1178.3,,112.6,-0.1,13.595,194.06,,,
T,41.840265000,-103.607296000,1178.2,,112.6,-0.0,13.785,189.79,,,
T,41.839364000,-103.604399000,1177.9,,112.7,-0.1,14.045,260.60,,,
T,41.838736000,-103.602372000,1177.8,,112.6,-0.0,14.228,182.24,,,
T,41.838116000,-103.600367000,1177.4,,112.5,-0.2,14.408,180.21,,,
T,41.837289000,-103.597698000,1176.9,,112.6,-0.2,14.648,239.97,,,
T,41.836864000,-103.596342000,1176.3,,112.8,-0.5,14.770,122.12,,,
T,41.836057000,-103.593745000,1175.3,,112.6,-0.4,15.003,233.59,,,
T,41.835697000,-103.592577000,1174.8,,112.5,-0.5,15.108,104.93,,,
T,41.835208000,-103.591006000,1174.6,,112.7,-0.2,15.250,141.35,,,
T,41.834618000,-103.589104000,1174.7,,112.6,0.0,15.421,171.04,,,
T,41.834263000,-103.587977000,1174.6,,112.9,-0.1,15.522,101.58,,,
T,41.833979000,-103.587067000,1174.5,,112.7,-0.1,15.604,81.91,,,
T,41.833185000,-103.584505000,1174.3,,112.6,-0.1,15.835,230.36,,,
T,41.832782000,-103.583213000,1173.9,,112.7,-0.3,15.951,116.28,,,
T,41.831811000,-103.580076000,1173.6,,112.6,-0.1,16.233,282.02,,,
T,41.831105000,-103.577787000,1173.2,,112.5,-0.2,16.439,205.68,,,
T,41.830257000,-103.575060000,1172.7,,112.7,-0.2,16.684,245.33,,,
T,41.829818000,-103.573663000,1172.5,,112.9,-0.2,16.810,125.88,,,
T,41.829121000,-103.571415000,1172.1,,112.6,-0.2,17.012,202.16,,,
T,41.828675000,-103.569965000,1171.9,,112.4,-0.1,17.142,130.24,,,
T,41.828425000,-103.569170000,1171.9,,112.9,-0.0,17.214,71.64,,,
T,41.828209000,-103.568462000,1172.0,,112.3,0.2,17.277,63.52,,,
T,41.828178000,-103.568361000,1172.0,,112.4,-0.4,17.286,9.07,,,
