type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	41.418415000	-102.371886000	3399.9		292.0	0.7	234.668	203.36								
T	41.418588000	-102.372607000	3402.1		287.7	1.0	234.707	207.56								
T	41.418704000	-102.373263000	3402.2		283.3	0.1	234.742	184.83								
T	41.418781000	-102.373867000	3405.4		279.6	1.9	234.774	168.02								
T	41.418832000	-102.374503000	3403.6		276.1	-1.0	234.807	175.43								
T	41.418854000	-102.375146000	3403.5		272.6	-0.0	234.840	176.54								
T	41.418842000	-102.376294000	3400.6		269.2	-0.9	234.900	314.90								
T	41.418796000	-102.378687000	3394.6		268.5	-0.9	235.024	656.56								
T	41.418800000	-102.379234000	3393.4		270.6	-0.8	235.053	150.04								
T	41.418816000	-102.379622000	3393.2		273.1	-0.2	235.073	106.58								
T	41.418881000	-102.380388000	3397.0		276.5	1.8	235.113	211.43								
T	41.418925000	-102.380773000	3401.2		278.7	3.9	235.133	106.81								
T	41.418985000	-102.381146000	3402.5		282.1	1.3	235.153	104.62								
T	41.419143000	-102.381957000	3402.4		284.6	-0.1	235.197	229.77								
T	41.419220000	-102.382275000	3405.5		287.9	3.4	235.214	91.62								
T	41.419391000	-102.382890000	3402.9		290.3	-1.5	235.248	179.82								
T	41.420479000	-102.386144000	3410.8		294.0	0.8	235.433	976.58								
T	41.431218000	-102.418038000	3413.3		294.2	0.0	237.248	9582.31								
T	41.432047000	-102.420524000	3418.6		294.0	0.7	237.389	745.65								
T	41.432342000	-102.421332000	3423.4		296.0	1.9	237.436	246.27								
T	41.432453000	-102.421604000	3424.6		298.6	1.4	237.452	84.85								
T	41.432948000	-102.422710000	3421.0		300.8	-1.0	237.518	352.87								
T	41.433175000	-102.423193000	3417.2		302.1	-2.4	237.548	156.15								
T	41.433526000	-102.424012000	3414.9		299.8	-0.9	237.597	258.45								
T	41.433800000	-102.424719000	3420.8		297.3	2.7	237.638	218.07								
T	41.434456000	-102.426646000	3418.9		294.4	-0.3	237.748	579.96								
T	41.437072000	-102.434405000	3433.5		294.2	0.6	238.190	2331.35								
T	41.437490000	-102.435708000	3431.8		293.2	-0.4	238.263	388.40								
T	41.437689000	-102.436259000	3436.2		295.7	2.6	238.295	167.58								
T	41.438262000	-102.437948000	3426.5		294.3	-1.9	238.391	508.01								
T	41.438473000	-102.438617000	3423.5		292.8	-1.5	238.429	198.90								
T	41.438613000	-102.439104000	3421.9		291.0	-1.1	238.456	142.95								
T	41.438878000	-102.440193000	3429.4		288.0	2.4	238.515	313.82								
T	41.439108000	-102.441197000	3426.0		287.0	-1.2	238.570	287.77								
T	41.439222000	-102.441604000	3429.0		290.5	2.5	238.592	119.08								
T	41.439545000	-102.442616000	3425.9		293.1	-1.0	238.650	301.41								
T	41.440028000	-102.444046000	3425.1		294.3	-0.2	238.731	429.78								
T	41.446346000	-102.462914000	3444.4		294.1	0.3	239.803	5662.29								
T	41.447033000	-102.465008000	3445.9		293.6	0.2	239.922	626.30								
T	41.447979000	-102.467975000	3440.1		293.0	-0.7	240.089	883.45								
T	41.452783000	-102.482294000	3451.5		294.1	0.3	240.903	4298.11								
T	41.453773000	-102.485195000	3453.4		294.5	0.2	241.069	873.26								
T	41.455579000	-102.490565000	3467.8		294.2	0.9	241.374	1612.47								
T	41.456137000	-102.492254000	3464.9		293.8	-0.6	241.470	505.67								
T	41.459004000	-102.500761000	3459.4		294.2	-0.2	241.954	2555.22								
T	41.460092000	-102.504045000	3453.6		293.9	-0.6	242.140	983.60								
T	41.462369000	-102.510844000	3463.0		294.1	0.5	242.526	2039.96								
T	41.463403000	-102.513899000	3465.4		294.3	0.3	242.700	918.22								
T	41.464151000	-102.516158000	3474.4		293.8	1.3	242.828	676.50								
T	41.466914000	-102.524374000	3476.3		294.2	0.1	243.296	2466.68								
T	41.467234000	-102.525260000	3461.2		295.7	-5.6	243.347	269.38								
T	41.468555000	-102.528724000	3455.7		297.0	-0.5	243.548	1064.44								
T	41.469262000	-102.530619000	3461.8		296.5	1.1	243.658	579.74								
T	41.472496000	-102.540235000	3471.1		294.2	0.3	244.205	2886.83								
T	41.473126000	-102.542163000	3482.6		293.6	2.0	244.314	576.09								
T	41.473410000	-102.543085000	3482.8		292.3	0.1	244.366	273.04								
T	41.474429000	-102.546705000	3484.3		290.6	0.1	244.566	1059.26								
T	41.474681000	-102.547523000	3483.5		292.4	-0.3	244.612	242.25								
T	41.475095000	-102.548783000	3472.7		293.7	-2.9	244.683	376.81								
T	41.492586000	-102.600954000	3479.1		294.1	0.0	247.648	15651.56								
T	41.495172000	-102.608695000	3485.5		294.0	0.3	248.087	2320.67								
T	41.495683000	-102.610147000	3490.1		295.2	1.0	248.170	439.21								
T	41.495858000	-102.610569000	3490.2		299.0	0.1	248.196	132.03								
T	41.496118000	-102.611117000	3487.6		302.4	-1.5	248.229	177.52								
T	41.496909000	-102.612655000	3493.7		304.5	1.2	248.326	510.49								
T	41.497251000	-102.613417000	3483.0		300.9	-4.4	248.372	243.12								
T	41.497421000	-102.613836000	3481.0		298.4	-1.6	248.397	130.43								
T	41.497593000	-102.614304000	3484.2		296.1	2.3	248.424	142.71								
T	41.498339000	-102.616477000	3508.4		294.6	3.7	248.548	654.41								
T	41.499021000	-102.618491000	3501.7		294.3	-1.1	248.662	605.11								
T	41.499308000	-102.619232000	3506.4		297.3	2.0	248.705	228.35								
T	41.499680000	-102.620141000	3505.6		298.7	-0.3	248.759	283.51								
T	41.499860000	-102.620505000	3505.9		303.4	0.2	248.782	119.35								
T	41.500447000	-102.621572000	3503.1		306.3	-0.8	248.850	362.19								
T	41.500762000	-102.622082000	3508.0		309.5	2.7	248.885	180.81								
T	41.501072000	-102.622543000	3507.7		311.9	-0.2	248.917	169.43								
T	41.501166000	-102.622682000	3505.7		312.1	-3.9	248.926	51.22								
T	41.501629000	-102.623294000	3503.5		315.3	-0.9	248.971	237.84								
T	41.502256000	-102.624021000	3512.9		319.0	3.1	249.029	303.08								
T	41.502745000	-102.624636000	3517.2		316.7	1.8	249.075	245.21								
T	41.502992000	-102.625017000	3511.2		310.9	-4.3	249.101	137.81								
T	41.503181000	-102.625350000	3510.5		307.2	-0.6	249.123	114.30								
T	41.503389000	-102.625749000	3510.5		304.8	0.0	249.148	133.00								
T	41.503727000	-102.626618000	3513.8		297.4	1.2	249.199	268.01								
T	41.503895000	-102.627215000	3507.1		290.6	-3.8	249.232	174.61								
T	41.504392000	-102.629206000	3519.6		288.4	2.2	249.341	574.66								
T	41.504772000	-102.630671000	3514.8		289.1	-1.1	249.421	424.51								
T	41.505155000	-102.632224000	3517.4		288.2	0.6	249.506	447.70								
T	41.505416000	-102.633208000	3521.2		289.5	1.3	249.560	285.82								
T	41.505639000	-102.633945000	3521.0		292.0	-0.1	249.601	217.61								
T	41.505930000	-102.634726000	3513.9		296.5	-3.0	249.647	238.76								
T	41.506243000	-102.635460000	3525.6		299.7	5.0	249.690	231.15								
T	41.506592000	-102.636174000	3524.5		303.1	-0.5	249.735	233.28								
T	41.506818000	-102.636566000	3522.6		307.6	-1.4	249.760	135.32								
T	41.506943000	-102.636816000	3525.1		303.7	3.1	249.776	82.24								
T	41.506997000	-102.636923000	3526.3		304.0	3.4	249.782	35.30								
T	41.507082000	-102.637038000	3528.5		314.6	5.0	249.791	44.18								
T	41.507552000	-102.637767000	3514.0		310.7	-5.5	249.841	263.06								
T	41.508260000	-102.638677000	3514.5		316.1	0.1	249.909	358.72								
T	41.509217000	-102.639746000	3523.9		320.1	2.1	249.995	455.34								
T	41.509777000	-102.640410000	3524.5		318.4	0.2	250.047	273.34								
T	41.509986000	-102.640713000	3521.9		312.6	-2.3	250.068	112.64								
T	41.510451000	-102.641449000	3518.5		310.2	-1.3	250.118	263.34								
T	41.511766000	-102.643973000	3532.3		304.8	1.6	250.277	841.13								
T	41.514433000	-102.649208000	3536.3		304.2	0.2	250.605	1732.09								
T	41.515532000	-102.651322000	3546.1		304.8	1.4	250.738	703.97								
T	41.516476000	-102.653177000	3538.7		304.2	-1.2	250.855	613.53								
T	41.516785000	-102.653759000	3535.9		305.3	-1.5	250.892	195.15								
T	41.517191000	-102.654582000	3540.4		303.4	1.7	250.943	269.61								
T	41.517676000	-102.655493000	3540.9		305.4	0.2	251.001	305.74								
T	41.518083000	-102.656339000	3548.9		302.7	2.9	251.053	275.09								
T	41.518325000	-102.656948000	3533.3		298.0	-8.2	251.088	188.66								
T	41.518506000	-102.657452000	3537.7		295.6	2.8	251.117	152.97								
T	41.518796000	-102.658339000	3522.6		293.6	-5.7	251.168	264.90								
T	41.519188000	-102.659625000	3531.7		292.2	2.4	251.240	380.04								
T	41.520244000	-102.662996000	3536.3		292.7	0.5	251.429	1000.15								
T	41.520396000	-102.663509000	3532.8		291.6	-2.4	251.458	151.01								
T	41.520992000	-102.665392000	3528.8		292.9	-0.7	251.563	559.53								
T	41.522081000	-102.668922000	3543.5		292.4	1.4	251.761	1044.95								
T	41.522576000	-102.670299000	3537.6		295.6	-1.4	251.841	418.00								
T	41.522930000	-102.671160000	3541.8		298.8	1.6	251.891	268.76								
T	41.523485000	-102.672325000	3550.4		302.5	2.3	251.963	377.72								
T	41.524297000	-102.673968000	3544.4		303.4	-1.1	252.065	538.49								
T	41.525259000	-102.675967000	3540.2		302.7	-0.6	252.188	650.01								
T	41.525446000	-102.676326000	3545.0		304.8	4.0	252.211	119.61								
T	41.526240000	-102.677973000	3556.2		302.8	2.1	252.312	535.82								
T	41.528854000	-102.683288000	3547.5		303.3	-0.5	252.642	1739.35								
T	41.529140000	-102.683890000	3552.8		302.4	2.8	252.679	195.02								
T	41.530141000	-102.685921000	3557.6		303.4	0.7	252.805	665.06								
T	41.530656000	-102.686936000	3547.9		304.1	-2.9	252.868	335.34								
T	41.534361000	-102.693705000	3553.6		306.2	0.2	253.302	2292.93								
T	41.537381000	-102.699255000	3555.6		306.0	0.1	253.658	1876.14								
T	41.537844000	-102.700072000	3560.8		307.1	1.8	253.711	280.17								
T	41.539054000	-102.702307000	3551.2		305.9	-1.3	253.854	754.19								
T	41.539918000	-102.703841000	3562.0		307.0	2.1	253.953	524.87								
T	41.541339000	-102.706465000	3568.8		305.9	0.8	254.121	885.52								
T	41.542155000	-102.707922000	3566.8		306.8	-0.4	254.215	497.50								
T	41.542716000	-102.708849000	3581.3		309.0	4.5	254.277	325.87								
T	41.543230000	-102.709657000	3583.7		310.4	0.8	254.332	289.84								
T	41.550164000	-102.719893000	3582.0		312.2	-0.0	255.046	3772.96								
T	41.551305000	-102.721560000	3606.7		312.4	4.0	255.163	617.31								
T	41.551850000	-102.722414000	3608.8		310.5	0.7	255.221	306.73								
T	41.553394000	-102.724993000	3615.1		308.7	0.7	255.392	902.69								
T	41.553903000	-102.725908000	3618.2		306.6	1.0	255.451	311.65								
T	41.554980000	-102.727993000	3590.6		304.6	-4.0	255.582	692.60								
T	41.555727000	-102.729534000	3598.0		302.9	1.5	255.677	501.98								
T	41.556445000	-102.731113000	3586.6		301.3	-2.3	255.773	505.20								
T	41.557125000	-102.732697000	3584.2		299.8	-0.5	255.868	499.35								
T	41.557669000	-102.734046000	3578.8		298.3	-1.3	255.947	419.06								
T	41.558216000	-102.735498000	3560.0		296.7	-4.2	256.031	444.59								
T	41.558593000	-102.736542000	3559.5		295.8	-0.2	256.091	317.04								
T	41.559812000	-102.740346000	3550.1		293.2	-0.8	256.306	1131.91								
T	41.562253000	-102.748141000	3549.2		292.7	-0.0	256.743	2311.34								
T	41.562868000	-102.750003000	3554.2		293.8	0.9	256.849	556.68								
T	41.563556000	-102.752138000	3551.7		293.3	-0.4	256.969	635.80								
T	41.564889000	-102.756427000	3556.7		292.6	0.4	257.210	1270.29								
T	41.565940000	-102.759754000	3561.0		292.9	0.4	257.397	987.74								
T	41.566569000	-102.761798000	3570.6		292.4	1.6	257.511	604.49								
T	41.569476000	-102.771010000	3572.5		292.9	0.1	258.029	2734.38								
T	41.571651000	-102.778114000	3572.8		292.3	0.0	258.427	2099.29								
T	41.572681000	-102.781410000	3574.6		292.7	0.2	258.612	976.87								
T	41.573036000	-102.782587000	3572.4		292.0	-0.6	258.678	347.07								
T	41.575867000	-102.791598000	3572.5		292.8	0.0	259.184	2672.72								
T	41.577922000	-102.798275000	3574.5		292.4	0.1	259.558	1974.42								
T	41.584351000	-102.818660000	3584.5		292.9	0.2	260.703	6049.27								
T	41.590493000	-102.838333000	3576.9		292.7	-0.1	261.807	5828.72								
T	41.590717000	-102.839022000	3576.5		293.5	-0.2	261.846	205.39								
T	41.591101000	-102.840133000	3581.0		294.8	1.3	261.910	334.58								
T	41.591351000	-102.840699000	3576.1		300.6	-2.7	261.944	179.64								
T	41.591740000	-102.841404000	3572.7		306.4	-1.4	261.989	239.34								
T	41.592022000	-102.841874000	3576.4		308.7	2.3	262.020	164.59								
T	41.592269000	-102.842234000	3576.3		312.5	-0.1	262.045	133.41								
T	41.592631000	-102.842690000	3585.1		316.7	4.9	262.080	181.55								
T	41.592734000	-102.842834000	3587.6		313.7	4.6	262.090	54.41								
T	41.593884000	-102.844220000	3572.8		318.0	-2.6	262.197	565.10								
T	41.594274000	-102.844668000	3575.4		319.3	1.3	262.233	187.65								
T	41.594456000	-102.844894000	3583.6		317.1	9.1	262.250	90.66								
T	41.594615000	-102.845106000	3588.5		315.1	5.9	262.265	81.97								
T	41.594728000	-102.845280000	3589.2		311.0	1.2	262.277	62.93								
T	41.594977000	-102.845707000	3587.2		307.9	-1.4	262.305	147.90								
T	41.595258000	-102.846233000	3584.1		305.5	-1.7	262.339	176.60								
T	41.595388000	-102.846528000	3586.0		300.5	2.0	262.356	93.57								
T	41.595571000	-102.847012000	3585.8		296.8	-0.1	262.384	148.24								
T	41.595711000	-102.847470000	3581.2		292.2	-3.4	262.410	135.27								
T	41.595806000	-102.847850000	3573.8		288.5	-6.7	262.431	109.56								
T	41.595872000	-102.848113000	3574.3		288.6	0.7	262.445	75.85								
T	41.596011000	-102.848933000	3588.7		282.8	6.2	262.489	229.94								
T	41.596072000	-102.849594000	3594.5		277.0	3.2	262.523	182.17								
T	41.596094000	-102.850596000	3595.8		271.7	0.5	262.575	274.20								
T	41.596095000	-102.854524000	3593.9		270.0	-0.2	262.779	1074.43								
T	41.596131000	-102.855214000	3579.4		274.0	-7.7	262.815	189.19								
T	41.596215000	-102.856015000	3580.9		278.0	0.7	262.856	221.23								
T	41.596318000	-102.856672000	3585.1		281.8	2.3	262.891	183.59								
T	41.596446000	-102.857291000	3583.3		285.5	-1.0	262.924	175.62								
T	41.596609000	-102.857914000	3591.2		289.3	4.4	262.959	180.46								
T	41.597260000	-102.860042000	3592.5		292.2	0.2	263.078	628.55								
T	41.600203000	-102.869421000	3602.8		292.8	0.4	263.604	2780.48								
T	41.601280000	-102.872904000	3600.2		292.5	-0.3	263.799	1030.31								
T	41.603081000	-102.878635000	3609.5		292.8	0.6	264.121	1699.30								
T	41.603934000	-102.881392000	3605.1		292.5	-0.5	264.276	815.59								
T	41.610270000	-102.901684000	3599.3		292.7	-0.1	265.414	6010.67								
T	41.610598000	-102.902686000	3607.6		293.6	2.8	265.471	298.95								
T	41.610968000	-102.903730000	3598.2		295.4	-3.0	265.531	315.74								
T	41.611206000	-102.904378000	3596.9		296.2	-0.7	265.568	197.29								
T	41.611958000	-102.906347000	3599.8		297.1	0.5	265.682	604.17								
T	41.612322000	-102.907353000	3608.6		295.8	2.9	265.740	305.41								
T	41.612661000	-102.908343000	3605.6		294.6	-1.0	265.797	297.58								
T	41.612886000	-102.909035000	3610.2		293.5	2.2	265.836	206.23								
T	41.617216000	-102.922937000	3615.5		292.6	0.1	266.615	4115.96								
T	41.617461000	-102.923770000	3616.9		291.5	0.6	266.661	244.65								
T	41.617768000	-102.924872000	3615.5		290.4	-0.4	266.722	321.43								
T	41.618783000	-102.928823000	3621.0		289.0	0.5	266.939	1141.91								
T	41.618947000	-102.929430000	3618.8		289.9	-1.3	266.972	176.41								
T	41.619427000	-102.931075000	3621.8		291.3	0.6	267.063	482.61								
T	41.621948000	-102.939144000	3621.6		292.7	-0.0	267.516	2389.90								
T	41.629671000	-102.963968000	3622.0		292.6	0.0	268.908	7347.36								
T	41.634257000	-102.978739000	3623.0		292.6	0.0	269.735	4370.22								
T	41.634827000	-102.980535000	3626.1		293.0	0.6	269.836	533.10								
T	41.637345000	-102.988672000	3629.0		292.5	0.1	270.292	2406.17								
T	41.640467000	-102.998662000	3637.6		292.7	0.3	270.852	2958.27								
T	41.640940000	-103.000092000	3637.2		293.9	-0.1	270.933	427.19								
T	41.641135000	-103.000632000	3633.0		295.8	-2.6	270.964	163.82								
T	41.641536000	-103.001659000	3629.0		297.6	-1.3	271.024	316.47								
T	41.642313000	-103.003436000	3633.4		300.3	0.8	271.131	562.22								
T	41.642701000	-103.004285000	3637.0		301.4	1.3	271.182	271.74								
T	41.647374000	-103.014782000	3641.0		300.8	0.1	271.814	3336.35								
T	41.647917000	-103.016054000	3640.8		299.7	-0.1	271.890	400.02								
T	41.648957000	-103.018571000	3644.2		298.9	0.4	272.038	785.40								
T	41.650265000	-103.021880000	3644.3		297.9	0.0	272.232	1022.28								
T	41.652439000	-103.027090000	3666.4		299.2	1.4	272.541	1629.42								
T	41.653002000	-103.028372000	3665.9		300.4	-0.1	272.618	406.01								
T	41.666233000	-103.057683000	3707.8		301.2	0.4	274.388	9348.74								
T	41.667930000	-103.061403000	3691.2		301.4	-1.4	274.613	1189.75								
T	41.668399000	-103.062473000	3688.0		300.4	-0.9	274.678	338.64								
T	41.672542000	-103.071632000	3679.6		301.2	-0.3	275.231	2922.53								
T	41.673762000	-103.074377000	3683.8		300.8	0.5	275.396	871.81								
T	41.674707000	-103.076456000	3678.9		301.3	-0.7	275.522	664.22								
T	41.675576000	-103.078331000	3684.6		301.8	0.9	275.636	602.22								
T	41.677168000	-103.081489000	3682.6		304.0	-0.2	275.833	1039.64								
T	41.678130000	-103.083243000	3677.5		306.3	-0.9	275.945	593.71								
T	41.678924000	-103.084651000	3677.6		307.1	0.0	276.037	481.31								
T	41.680088000	-103.086560000	3689.3		309.2	1.7	276.164	672.21								
T	41.680529000	-103.087346000	3681.7		306.9	-2.8	276.215	268.19								
T	41.681495000	-103.088773000	3696.4		312.2	2.8	276.314	525.23								
T	41.681932000	-103.089465000	3700.8		310.2	1.8	276.361	247.17								
T	41.682452000	-103.090173000	3699.9		314.5	-0.3	276.412	270.76								
T	41.683239000	-103.091295000	3687.7		313.2	-2.9	276.492	419.74								
T	41.683466000	-103.091610000	3687.7		314.0	0.0	276.514	119.36								
T	41.683164000	-103.092037000	3676.7		226.6	-6.9	276.545	160.36								
T	41.682969000	-103.092213000	3677.7		214.0	1.1	276.561	85.79								
T	41.682055000	-103.093420000	3685.7		224.6	1.7	276.650	468.65								
T	41.681635000	-103.093899000	3694.2		220.4	4.3	276.688	201.36								
T	41.681425000	-103.094114000	3696.5		217.4	2.4	276.706	96.46								
T	41.680935000	-103.094556000	3687.9		214.0	-4.0	276.747	215.55								
T	41.680373000	-103.094968000	3672.9		208.7	-6.4	276.791	233.68								
T	41.679993000	-103.095216000	3667.2		206.0	-3.7	276.820	154.15								
T	41.679239000	-103.095672000	3668.0		204.3	0.3	276.878	301.67								
T	41.678560000	-103.096136000	3662.0		207.0	-2.1	276.930	278.00								
T	41.678316000	-103.096291000	3663.9		205.4	1.9	276.949	98.48								
T	41.676279000	-103.097589000	3661.0		205.5	-0.3	277.105	822.62								
T	41.675667000	-103.097964000	3668.2		204.6	2.9	277.151	245.41								
T	41.675180000	-103.098220000	3674.0		201.4	3.1	277.187	190.74								
T	41.673845000	-103.098785000	3661.4		197.5	-2.5	277.284	510.37								
T	41.673281000	-103.098986000	3670.9		194.9	4.4	277.324	212.73								
T	41.672547000	-103.099221000	3674.0		193.4	1.1	277.376	275.06								
T	41.672250000	-103.099328000	3672.6		195.1	-1.2	277.398	112.10								
T	41.671902000	-103.099432000	3670.3		192.6	-1.8	277.422	129.95								
T	41.671290000	-103.099550000	3660.6		188.2	-4.3	277.465	225.33								
T	41.671092000	-103.099582000	3663.6		186.9	4.2	277.479	72.68								
T	41.670607000	-103.099614000	3672.3		182.8	4.9	277.512	176.95								
T	41.670523000	-103.099620000	3672.1		183.1	-0.7	277.518	30.65								
T	41.670417000	-103.103048000	3679.5		267.6	0.8	277.695	937.39								
T	41.670281000	-103.108380000	3668.5		268.0	-0.8	277.972	1457.64								
T	41.670266000	-103.108863000	3671.1		267.6	2.0	277.997	132.08								
T	41.670260000	-103.109782000	3672.6		269.5	0.6	278.044	251.10								
T	41.670312000	-103.112536000	3675.4		271.4	0.4	278.187	752.68								
T	41.670342000	-103.113552000	3678.5		272.3	1.1	278.239	277.81								
T	41.670467000	-103.119405000	3672.6		271.6	-0.4	278.542	1599.80								
T	41.670476000	-103.120560000	3677.8		270.6	1.7	278.602	315.58								
T	41.670426000	-103.141619000	3678.4		269.8	0.0	279.692	5753.73								
T	41.670432000	-103.145843000	3690.9		270.1	1.1	279.910	1154.08								
T	41.670425000	-103.150459000	3701.4		269.9	0.8	280.149	1261.18								
T	41.670432000	-103.168434000	3742.1		270.0	0.8	281.079	4911.10								
T	41.670411000	-103.186018000	3763.1		269.9	0.4	281.989	4804.27								
T	41.670419000	-103.186897000	3764.7		270.7	0.7	282.035	240.18								
T	41.670400000	-103.189466000	3753.4		269.4	-1.6	282.168	701.93								
T	41.670387000	-103.199862000	3719.5		269.9	-1.2	282.706	2840.38								
T	41.670412000	-103.201459000	3726.7		271.2	1.7	282.788	436.42								
T	41.670443000	-103.202149000	3737.3		273.4	5.6	282.824	188.86								
T	41.670508000	-103.202968000	3740.5		276.1	1.4	282.867	225.02								
T	41.670578000	-103.203657000	3743.4		277.7	1.5	282.903	189.97								
T	41.670811000	-103.205171000	3726.0		281.6	-4.1	282.983	422.27								
T	41.671051000	-103.206327000	3744.7		285.5	5.7	283.045	327.72								
T	41.671171000	-103.206852000	3758.8		287.0	9.4	283.073	149.96								
T	41.671562000	-103.208299000	3768.0		289.9	2.2	283.153	420.23								
T	41.671753000	-103.208905000	3763.2		292.9	-2.7	283.187	179.60								
T	41.678550000	-103.227289000	3803.5		296.3	0.7	284.247	5599.97								
T	41.679742000	-103.230485000	3792.5		296.5	-1.1	284.432	975.17								
T	41.682418000	-103.237736000	3770.2		296.3	-1.0	284.850	2207.79								
T	41.682954000	-103.239240000	3770.6		295.5	0.1	284.936	454.91								
T	41.683798000	-103.241487000	3768.9		296.7	-0.2	285.066	686.54								
T	41.685429000	-103.245887000	3759.5		296.4	-0.7	285.320	1340.81								
T	41.686580000	-103.249041000	3768.1		296.0	0.9	285.502	958.19								
T	41.687130000	-103.250478000	3767.3		297.1	-0.2	285.585	440.72								
T	41.687502000	-103.251338000	3761.1		300.1	-2.3	285.637	271.21								
T	41.688072000	-103.252577000	3766.7		301.6	1.4	285.712	397.08								
T	41.697007000	-103.271593000	3730.3		302.2	-0.6	286.873	6129.89								
T	41.698232000	-103.274226000	3725.4		301.9	-0.6	287.033	846.37								
T	41.708987000	-103.297101000	3740.2		302.2	0.2	288.430	7374.26								
T	41.709417000	-103.298041000	3730.6		301.5	-3.2	288.487	300.72								
T	41.709802000	-103.298951000	3739.5		299.5	3.1	288.541	285.35								
T	41.710009000	-103.299478000	3747.1		297.8	4.7	288.571	162.47								
T	41.710372000	-103.300528000	3740.5		294.8	-2.1	288.631	315.75								
T	41.710725000	-103.301684000	3742.2		292.2	0.5	288.696	340.85								
T	41.710918000	-103.302408000	3738.6		289.7	-1.7	288.736	209.82								
T	41.712247000	-103.307483000	3743.4		289.3	0.3	289.014	1467.89								
T	41.712608000	-103.308902000	3745.4		288.8	0.5	289.091	409.17								
T	41.712987000	-103.310454000	3749.6		288.1	0.9	289.175	445.69								
T	41.713642000	-103.313305000	3747.1		287.1	-0.3	289.330	814.20								
T	41.715483000	-103.321462000	3744.9		286.8	-0.1	289.770	2325.96								
T	41.716154000	-103.324230000	3744.7		288.0	-0.0	289.921	794.31								
T	41.718644000	-103.332415000	3753.6		292.2	0.4	290.377	2411.85								
T	41.719172000	-103.334244000	3751.5		291.1	-0.4	290.479	535.13								
T	41.719503000	-103.335450000	3746.0		290.2	-1.6	290.545	350.65								
T	41.728734000	-103.370752000	3773.0		289.3	0.3	292.478	10207.30								
T	41.731307000	-103.380616000	3764.1		289.3	-0.3	293.018	2851.11								
T	41.731447000	-103.381141000	3763.2		289.7	-0.6	293.047	152.11								
T	41.731699000	-103.382015000	3763.4		291.1	0.1	293.096	255.63								
T	41.732033000	-103.383028000	3769.7		293.8	2.1	293.153	302.11								
T	41.734597000	-103.390614000	3777.7		294.4	0.4	293.583	2271.65								
T	41.740299000	-103.407439000	3789.2		294.4	0.2	294.538	5040.32								
T	41.741322000	-103.410491000	3784.7		294.2	-0.5	294.710	912.56								
T	41.741460000	-103.410939000	3786.4		292.4	1.3	294.735	132.20								
T	41.741647000	-103.411642000	3782.9		289.6	-1.7	294.774	203.60								
T	41.742337000	-103.414875000	3785.0		286.0	0.2	294.948	917.46								
T	41.742473000	-103.415444000	3785.6		287.8	0.3	294.979	163.00								
T	41.742675000	-103.416146000	3785.0		291.1	-0.3	295.018	205.24								
T	41.742842000	-103.416673000	3785.3		293.0	0.1	295.047	156.17								
T	41.743397000	-103.418328000	3786.1		294.2	0.2	295.141	494.88								
T	41.744301000	-103.421000000	3786.8		294.4	0.1	295.292	800.16								
T	41.744545000	-103.421683000	3783.8		295.6	-1.4	295.332	206.51								
T	41.744710000	-103.422110000	3783.0		297.4	-0.6	295.356	131.13								
T	41.745005000	-103.422792000	3782.6		300.1	-0.1	295.397	214.93								
T	41.746427000	-103.425791000	3782.8		302.4	0.0	295.581	968.67								
T	41.746556000	-103.426099000	3779.7		299.3	-3.3	295.599	96.30								
T	41.746792000	-103.426729000	3781.4		296.7	0.9	295.635	192.23								
T	41.747299000	-103.428197000	3795.9		294.8	3.3	295.719	441.16								
T	41.752322000	-103.443079000	3791.8		294.3	-0.1	296.562	4454.46								
T	41.752733000	-103.444269000	3795.6		294.8	1.1	296.630	357.59								
T	41.752999000	-103.445085000	3799.9		293.6	1.8	296.676	242.84								
T	41.753341000	-103.446058000	3793.3		295.2	-2.3	296.732	293.29								
T	41.753779000	-103.447392000	3791.4		293.8	-0.5	296.807	397.46								
T	41.754614000	-103.449840000	3795.9		294.6	0.6	296.946	734.01								
T	41.755006000	-103.450930000	3803.6		295.7	2.3	297.008	329.94								
T	41.755218000	-103.451467000	3805.4		297.9	1.1	297.040	165.64								
T	41.755468000	-103.452058000	3803.4		299.6	-1.1	297.075	185.21								
T	41.755928000	-103.453031000	3799.2		302.4	-1.3	297.134	313.98								
T	41.756629000	-103.454389000	3801.8		304.7	0.6	297.220	450.05								
T	41.759266000	-103.459437000	3799.2		305.0	-0.2	297.538	1679.41								
T	41.760861000	-103.462527000	3799.5		304.7	0.0	297.732	1024.00								
T	41.762847000	-103.466316000	3800.9		305.1	0.1	297.971	1261.90								
T	41.766020000	-103.472427000	3805.6		304.8	0.2	298.355	2028.91								
T	41.766941000	-103.474180000	3805.8		305.2	0.0	298.465	584.25								
T	41.767390000	-103.475075000	3810.5		303.9	1.6	298.521	293.91								
T	41.769419000	-103.478946000	3816.3		305.1	0.5	298.765	1289.13								
T	41.770721000	-103.481457000	3826.8		304.8	1.3	298.923	833.26								
T	41.771066000	-103.482132000	3823.1		304.4	-1.7	298.965	222.96								
T	41.771286000	-103.482590000	3818.7		302.8	-2.9	298.993	148.45								
T	41.771571000	-103.483205000	3818.5		301.9	-0.1	299.031	197.31								
T	41.771790000	-103.483711000	3818.9		300.1	0.2	299.061	159.44								
