type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.121476000	-109.420927000	6610.5		235.6	1.4	74.672	175.76								
T	42.120892000	-109.422198000	6608.3		238.2	-0.5	74.748	405.21								
T	42.119279000	-109.425673000	6610.6		238.0	0.2	74.959	1111.03								
T	42.117686000	-109.429120000	6614.9		238.1	0.4	75.167	1100.75								
T	42.117417000	-109.429704000	6620.6		238.2	3.1	75.203	186.32								
T	42.117390000	-109.429762000	6621.0		237.9	2.3	75.206	18.56								
T	42.116256000	-109.432224000	6614.2		238.2	-0.9	75.355	785.49								
T	42.115100000	-109.434733000	6611.8		238.2	-0.3	75.507	800.56								
T	42.112209000	-109.441012000	6606.4		238.2	-0.3	75.886	2003.15								
T	42.111757000	-109.441995000	6608.5		238.2	0.7	75.945	313.49								
T	42.111041000	-109.443551000	6601.1		238.2	-1.5	76.039	496.33								
T	42.109645000	-109.446579000	6602.8		238.1	0.2	76.222	966.39								
T	42.109106000	-109.447783000	6607.0		238.9	1.1	76.295	381.21								
T	42.108807000	-109.448369000	6606.8		235.5	-0.1	76.331	192.76								
T	42.108668000	-109.448775000	6607.2		245.2	0.4	76.354	121.26								
T	42.108610000	-109.449081000	6605.3		255.7	-2.2	76.370	85.68								
T	42.108565000	-109.449341000	6602.6		256.9	-3.8	76.384	72.43								
T	42.108501000	-109.449713000	6597.9		256.9	-4.5	76.404	103.60								
T	42.108306000	-109.450846000	6584.6		256.9	-4.2	76.463	315.55								
T	42.108142000	-109.451811000	6584.7		257.1	0.0	76.514	268.60								
T	42.107930000	-109.453008000	6585.9		256.6	0.3	76.577	333.88								
T	42.107805000	-109.453573000	6597.0		253.4	7.0	76.608	159.94								
T	42.107665000	-109.454117000	6602.7		250.9	3.6	76.637	156.19								
T	42.107487000	-109.454736000	6607.6		248.8	2.8	76.671	180.06								
T	42.107288000	-109.455364000	6605.9		246.9	-0.9	76.707	185.20								
T	42.107074000	-109.455935000	6606.6		243.2	0.4	76.739	173.47								
T	42.106840000	-109.456508000	6605.0		241.2	-0.9	76.773	177.34								
T	42.106673000	-109.456875000	6601.1		238.5	-3.3	76.795	116.71								
T	42.106503000	-109.457237000	6604.7		237.7	3.1	76.817	116.14								
T	42.106165000	-109.457875000	6608.0		234.5	1.6	76.857	212.48								
T	42.105980000	-109.458185000	6607.6		231.2	-0.4	76.878	107.81								
T	42.105782000	-109.458503000	6608.9		230.0	1.1	76.899	112.49								
T	42.105365000	-109.459126000	6604.2		227.9	-2.1	76.942	227.32								
T	42.105130000	-109.459450000	6604.3		225.6	0.1	76.965	122.74								
T	42.104869000	-109.459774000	6604.6		222.6	0.2	76.990	129.53								
T	42.104325000	-109.460402000	6607.6		220.6	1.1	77.039	261.43								
T	42.103835000	-109.460891000	6606.3		216.5	-0.6	77.081	222.48								
T	42.103321000	-109.461357000	6595.0		213.9	-5.0	77.124	226.01								
T	42.103015000	-109.461599000	6597.8		210.4	2.1	77.149	129.41								
T	42.102685000	-109.461846000	6596.0		209.0	-1.3	77.175	137.68								
T	42.101958000	-109.462349000	6597.8		207.2	0.6	77.231	298.03								
T	42.100552000	-109.463320000	6601.2		207.1	0.6	77.340	576.17								
T	42.099529000	-109.464033000	6597.8		207.3	-0.8	77.420	420.03								
T	42.096291000	-109.466299000	6590.4		207.4	-0.6	77.672	1330.64								
T	42.095282000	-109.467000000	6585.4		207.3	-1.2	77.750	414.01								
T	42.094776000	-109.467359000	6596.2		207.8	5.2	77.790	208.56								
T	42.094271000	-109.467706000	6595.0		207.0	-0.5	77.829	206.73								
T	42.086740000	-109.472946000	6596.2		207.3	0.0	78.415	3091.11								
T	42.084005000	-109.474847000	6594.1		207.3	-0.2	78.627	1122.35								
T	42.082663000	-109.475788000	6591.5		207.5	-0.5	78.732	551.75								
T	42.081979000	-109.476267000	6576.9		207.5	-5.2	78.785	281.14								
T	42.081636000	-109.476513000	6574.6		208.0	-1.6	78.812	141.72								
T	42.081311000	-109.476765000	6576.0		209.9	1.0	78.838	136.77								
T	42.080609000	-109.477349000	6585.5		211.7	3.2	78.895	300.97								
T	42.079660000	-109.478238000	6586.1		214.8	0.1	78.974	421.72								
T	42.078612000	-109.479430000	6584.6		220.2	-0.3	79.069	500.58								
T	42.077868000	-109.480413000	6575.9		224.4	-2.3	79.141	380.43								
T	42.077341000	-109.481193000	6571.5		227.7	-1.5	79.195	285.88								
T	42.076351000	-109.482930000	6573.0		232.5	0.2	79.308	593.76								
T	42.075858000	-109.483949000	6578.0		236.9	1.5	79.370	329.87								
T	42.075643000	-109.484437000	6575.8		239.3	-1.4	79.400	153.92								
T	42.075430000	-109.484956000	6567.3		241.1	-5.3	79.430	160.87								
T	42.075080000	-109.485876000	6572.4		242.9	1.8	79.483	280.46								
T	42.074732000	-109.486911000	6569.0		245.6	-1.1	79.542	308.29								
T	42.074438000	-109.487950000	6568.2		249.1	-0.3	79.599	301.75								
T	42.074206000	-109.488906000	6568.5		251.9	0.1	79.650	272.98								
T	42.073998000	-109.489875000	6574.6		253.9	2.2	79.702	273.79								
T	42.073904000	-109.490487000	6566.3		258.3	-4.9	79.734	169.66								
T	42.073802000	-109.491138000	6566.6		258.1	0.2	79.769	180.62								
T	42.073669000	-109.492274000	6579.3		261.0	4.1	79.828	312.22								
T	42.073582000	-109.493360000	6574.7		263.8	-1.5	79.884	296.56								
T	42.073533000	-109.494211000	6579.7		265.6	2.1	79.928	231.74								
T	42.073524000	-109.498899000	6584.6		269.9	0.4	80.169	1272.83								
T	42.073502000	-109.504025000	6582.0		269.7	-0.2	80.432	1391.77								
T	42.073492000	-109.506590000	6578.9		269.7	-0.4	80.564	696.43								
T	42.073459000	-109.515511000	6573.1		269.7	-0.2	81.023	2422.15								
T	42.073452000	-109.516091000	6576.1		269.1	1.9	81.053	157.49								
T	42.073433000	-109.516611000	6575.0		267.2	-0.8	81.080	141.35								
T	42.073407000	-109.517129000	6573.2		266.1	-1.3	81.106	140.96								
T	42.073359000	-109.517636000	6573.4		262.7	0.2	81.133	138.76								
T	42.073285000	-109.518253000	6580.8		260.8	4.4	81.165	169.68								
T	42.073175000	-109.518967000	6583.1		258.3	1.2	81.202	197.96								
T	42.073065000	-109.519479000	6582.0		253.9	-0.8	81.230	144.68								
T	42.072949000	-109.520036000	6584.6		254.3	1.7	81.259	157.03								
T	42.072726000	-109.520869000	6584.6		250.2	0.0	81.305	240.32								
T	42.072560000	-109.521450000	6587.9		248.9	1.9	81.337	168.95								
T	42.072160000	-109.522490000	6597.1		242.6	2.9	81.397	317.78								
T	42.072114000	-109.522590000	6596.9		238.2	-0.7	81.403	31.91								
T	42.071891000	-109.523061000	6601.7		237.5	3.2	81.432	151.52								
T	42.071627000	-109.523598000	6603.9		236.5	1.2	81.465	174.68								
T	42.071285000	-109.524262000	6606.7		235.2	1.3	81.506	219.17								
T	42.070960000	-109.524820000	6616.0		231.9	4.8	81.543	192.31								
T	42.070611000	-109.525327000	6610.9		227.2	-2.7	81.578	187.42								
T	42.069097000	-109.527303000	6610.9		224.1	0.0	81.724	769.59								
T	42.069070000	-109.527340000	6610.9		225.5	0.0	81.727	14.06								
T	42.068247000	-109.528427000	6607.5		224.4	-0.8	81.806	420.79								
T	42.067967000	-109.528797000	6606.5		224.4	-0.7	81.834	143.20								
T	42.067867000	-109.528929000	6606.6		224.4	0.2	81.843	51.11								
T	42.067450000	-109.529480000	6606.7		224.4	0.1	81.884	213.25								
T	42.067428000	-109.529507000	6606.2		222.3	-4.3	81.886	10.86								
T	42.065790000	-109.531620000	6603.8		223.8	-0.3	82.043	827.95								
T	42.065281000	-109.532279000	6597.8		223.9	-2.3	82.091	257.74								
T	42.065245000	-109.532325000	6597.4		223.5	-2.5	82.095	18.11								
T	42.065140000	-109.532460000	6596.1		223.7	-2.3	82.105	52.99								
T	42.064320000	-109.533526000	6600.5		224.0	1.0	82.184	416.04								
T	42.061549000	-109.537133000	6595.9		224.0	-0.3	82.450	1406.80								
T	42.061460000	-109.537250000	6596.9		224.3	2.3	82.459	45.40								
T	42.060624000	-109.538335000	6579.7		223.9	-4.1	82.539	423.83								
T	42.058501000	-109.541087000	6583.3		223.9	0.3	82.743	1075.68								
T	42.057050000	-109.542970000	6585.7		223.9	0.3	82.882	735.60								
T	42.054290000	-109.546560000	6593.6		224.0	0.6	83.147	1400.79								
T	42.053743000	-109.547316000	6585.1		225.7	-3.0	83.201	286.17								
T	42.053308000	-109.548013000	6584.5		230.0	-0.2	83.248	246.91								
T	42.052810000	-109.548930000	6591.7		233.8	2.3	83.307	308.16								
T	42.052466000	-109.549569000	6589.5		234.1	-1.0	83.347	214.09								
T	42.052090000	-109.550270000	6586.2		234.2	-1.4	83.392	234.57								
T	42.051310000	-109.551750000	6586.3		234.6	0.0	83.485	492.31								
T	42.050772000	-109.552602000	6588.4		229.6	0.7	83.542	303.29								
T	42.050697000	-109.552721000	6588.9		229.7	1.2	83.550	42.33								
T	42.050660000	-109.552780000	6589.2		229.8	1.1	83.554	20.94								
T	42.050529000	-109.552971000	6587.6		227.3	-2.2	83.568	70.50								
T	42.049910000	-109.553880000	6582.4		227.5	-1.6	83.631	334.42								
T	42.049764000	-109.554055000	6586.1		221.7	5.2	83.644	71.34								
T	42.049483000	-109.554397000	6587.9		222.1	1.3	83.671	138.26								
T	42.049340000	-109.554570000	6585.8		221.9	-3.1	83.684	70.17								
T	42.049130000	-109.554830000	6584.5		222.6	-1.2	83.704	104.13								
T	42.049062000	-109.554904000	6583.8		218.9	-2.0	83.710	31.91								
T	42.047900000	-109.556190000	6581.5		219.4	-0.4	83.814	548.93								
T	42.047734000	-109.556369000	6580.6		218.7	-1.1	83.828	77.61								
T	42.047287000	-109.556853000	6580.0		218.8	-0.3	83.868	209.33								
T	42.046265000	-109.557957000	6579.5		218.7	-0.1	83.959	478.15								
T	42.043200000	-109.561273000	6605.0		218.8	1.8	84.230	1434.87								
T	42.042760000	-109.561750000	6600.1		218.8	-2.4	84.269	206.15								
T	42.042294000	-109.562250000	6600.8		218.5	0.3	84.310	217.45								
T	42.042177000	-109.562376000	6599.5		218.7	-2.3	84.321	54.67								
T	42.042048000	-109.562513000	6599.7		218.3	0.2	84.332	59.96								
T	42.041670000	-109.562920000	6602.6		218.6	1.6	84.366	176.63								
T	42.041662000	-109.562927000	6602.6		213.0	0.0	84.366	3.48								
T	42.041529000	-109.563061000	6602.7		216.8	0.2	84.378	60.61								
T	42.040680000	-109.563910000	6600.8		216.6	-0.5	84.451	385.89								
T	42.040675000	-109.563914000	6600.8		210.7	-2.2	84.451	2.12								
T	42.039540000	-109.564950000	6595.6		214.1	-1.0	84.546	500.28								
T	42.038305000	-109.565989000	6589.2		212.0	-1.2	84.647	531.24								
T	42.036925000	-109.567026000	6568.3		209.2	-3.6	84.756	576.42								
T	42.036740000	-109.567179000	6570.3		211.6	2.5	84.771	79.20								
T	42.035304000	-109.568259000	6581.1		209.2	1.8	84.884	599.94								
T	42.032930000	-109.570029000	6575.1		209.0	-0.6	85.072	989.78								
T	42.031732000	-109.570939000	6580.4		209.4	1.0	85.167	501.71								
T	42.031131000	-109.571414000	6581.2		210.4	0.3	85.215	254.21								
T	42.030572000	-109.571907000	6584.5		213.2	1.4	85.261	243.80								
T	42.030075000	-109.572389000	6594.1		215.8	4.3	85.304	223.50								
T	42.029466000	-109.573029000	6597.7		218.0	1.3	85.357	281.94								
T	42.028988000	-109.573585000	6601.1		220.8	1.4	85.401	230.57								
T	42.028369000	-109.574374000	6596.2		223.4	-1.6	85.460	311.19								
T	42.028058000	-109.574809000	6602.1		226.1	3.6	85.491	163.75								
T	42.027502000	-109.575648000	6609.8		228.3	2.5	85.548	304.99								
T	42.026917000	-109.576562000	6609.2		229.3	-0.2	85.610	327.29								
T	42.026298000	-109.577545000	6615.1		229.7	1.7	85.677	349.60								
T	42.025871000	-109.578220000	6616.1		229.6	0.4	85.722	240.52								
T	42.024524000	-109.580399000	6620.7		230.2	0.6	85.868	769.08								
T	42.022679000	-109.583276000	6605.7		229.2	-1.5	86.063	1031.10								
T	42.020863000	-109.586179000	6588.7		229.9	-1.6	86.258	1029.66								
T	42.019953000	-109.587591000	6585.7		229.1	-0.6	86.354	507.14								
T	42.019057000	-109.589024000	6580.8		229.9	-1.0	86.450	508.18								
T	42.018586000	-109.589760000	6564.5		229.3	-6.2	86.500	263.55								
T	42.018129000	-109.590447000	6552.7		228.2	-4.7	86.548	250.17								
T	42.017626000	-109.591122000	6540.1		224.9	-4.8	86.597	259.32								
T	42.017098000	-109.591789000	6528.6		223.2	-4.4	86.647	264.34								
T	42.016431000	-109.592522000	6506.7		219.2	-7.0	86.706	314.26								
T	42.016043000	-109.592914000	6514.9		216.9	4.6	86.740	177.03								
T	42.015461000	-109.593461000	6529.0		214.9	5.4	86.789	258.99								
T	42.014091000	-109.594741000	6550.7		214.8	3.6	86.904	608.48								
T	42.013432000	-109.595421000	6556.2		217.5	1.8	86.962	303.02								
T	42.012810000	-109.596131000	6555.5		220.3	-0.2	87.018	297.67								
T	42.012009000	-109.597133000	6567.2		222.9	2.9	87.094	399.19								
T	42.011304000	-109.598185000	6573.8		228.0	1.7	87.166	384.37								
T	42.011215000	-109.598342000	6571.6		232.7	-4.1	87.176	53.60								
T	42.010884000	-109.598880000	6575.3		230.4	2.0	87.212	189.55								
T	42.010547000	-109.599489000	6579.1		233.3	1.8	87.251	206.10								
T	42.009933000	-109.600692000	6579.8		235.5	0.2	87.326	396.18								
T	42.008828000	-109.603029000	6544.6		237.5	-4.7	87.469	752.04								
T	42.007948000	-109.604827000	6560.4		236.6	2.7	87.580	584.50								
T	42.007523000	-109.605696000	6568.0		236.6	2.7	87.633	282.43								
T	42.005852000	-109.609191000	6595.0		237.2	2.4	87.847	1128.33								
T	42.003691000	-109.613646000	6596.2		236.9	0.1	88.120	1444.42								
T	42.002566000	-109.616028000	6588.7		237.6	-1.0	88.265	766.33								
T	41.999955000	-109.621423000	6589.3		236.9	0.0	88.597	1748.08								
T	41.998254000	-109.625019000	6596.4		237.5	0.6	88.816	1157.45								
T	41.997407000	-109.626752000	6584.4		236.7	-2.1	88.922	563.19								
T	41.995977000	-109.629713000	6584.6		237.0	0.0	89.104	958.87								
T	41.994761000	-109.632055000	6575.0		235.1	-1.2	89.251	775.68								
T	41.993813000	-109.633652000	6583.1		231.4	1.5	89.356	554.81								
T	41.992987000	-109.634960000	6601.9		229.6	4.0	89.444	465.88								
T	41.992185000	-109.636107000	6604.3		226.7	0.6	89.525	427.37								
T	41.991296000	-109.637262000	6599.8		224.0	-1.0	89.611	451.16								
T	41.990160000	-109.638688000	6587.4		223.0	-2.2	89.718	567.15								
T	41.988335000	-109.640684000	6573.3		219.1	-1.6	89.881	858.35								
T	41.986904000	-109.642234000	6555.0		218.8	-2.7	90.008	670.46								
T	41.986049000	-109.643184000	6534.0		219.6	-5.2	90.084	404.71								
T	41.985245000	-109.644250000	6522.4		224.6	-2.8	90.162	412.12								
T	41.984372000	-109.645553000	6510.9		228.0	-2.4	90.252	476.14								
T	41.983641000	-109.646866000	6508.4		233.2	-0.6	90.337	445.42								
T	41.983305000	-109.647522000	6492.1		235.4	-7.5	90.378	216.34								
T	41.982615000	-109.649241000	6473.1		241.6	-3.6	90.478	530.73								
T	41.980836000	-109.654241000	6454.9		244.4	-1.2	90.764	1506.15								
T	41.977553000	-109.663896000	6429.8		245.4	-0.9	91.310	2885.03								
T	41.977152000	-109.665077000	6432.2		245.5	0.7	91.377	352.82								
T	41.976756000	-109.666233000	6437.0		245.3	1.4	91.442	345.88								
T	41.974169000	-109.673789000	6414.0		245.3	-1.0	91.870	2260.62								
T	41.973436000	-109.675542000	6412.3		240.6	-0.3	91.974	546.43								
T	41.973274000	-109.675927000	6408.1		240.5	-3.5	91.997	120.19								
T	41.972079000	-109.678102000	6400.4		233.5	-1.1	92.136	734.48								
T	41.970899000	-109.679775000	6401.4		226.5	0.2	92.254	626.01								
T	41.968809000	-109.682608000	6424.4		225.2	2.1	92.460	1083.34								
T	41.967421000	-109.685097000	6399.9		233.1	-2.9	92.620	845.00								
T	41.966543000	-109.687436000	6399.9		243.2	-0.0	92.754	712.05								
T	41.965825000	-109.689945000	6397.0		249.0	-0.4	92.893	730.80								
T	41.964597000	-109.694044000	6383.1		248.1	-1.2	93.120	1201.26								
T	41.963384000	-109.697198000	6397.1		242.7	1.5	93.303	965.00								
T	41.961932000	-109.700245000	6412.6		237.3	1.6	93.489	983.23								
T	41.960400000	-109.703163000	6419.8		234.8	0.7	93.673	970.34								
T	41.959060000	-109.705459000	6416.1		231.9	-0.5	93.823	792.74								
T	41.957432000	-109.708377000	6422.8		233.1	0.7	94.011	990.91								
T	41.957279000	-109.708699000	6422.8		237.4	-0.0	94.031	103.83								
T	41.956140000	-109.711081000	6426.9		237.3	0.5	94.176	769.46								
T	41.955619000	-109.712634000	6420.0		245.7	-1.5	94.264	463.13								
T	41.955278000	-109.713862000	6430.4		249.5	2.9	94.332	356.39								
T	41.955053000	-109.714840000	6427.2		252.8	-1.2	94.384	278.38								
T	41.954856000	-109.715826000	6417.2		255.0	-3.6	94.437	277.65								
T	41.954663000	-109.717070000	6418.0		258.2	0.2	94.502	345.62								
T	41.954533000	-109.718224000	6418.9		261.4	0.3	94.562	317.46								
T	41.954440000	-109.719909000	6422.8		265.8	0.8	94.649	459.59								
T	41.954272000	-109.724029000	6413.8		266.9	-0.8	94.862	1122.37								
T	41.954180000	-109.725535000	6417.7		265.3	0.9	94.940	411.02								
T	41.954111000	-109.726280000	6414.7		262.9	-1.5	94.979	204.21								
T	41.954020000	-109.727011000	6421.2		260.5	3.2	95.017	201.59								
T	41.953798000	-109.728449000	6414.8		258.3	-1.6	95.092	399.44								
T	41.953550000	-109.729618000	6408.1		254.1	-2.0	95.155	330.58								
T	41.953291000	-109.730569000	6404.0		249.9	-1.5	95.207	275.37								
T	41.953055000	-109.731410000	6404.2		249.3	0.1	95.253	244.40								
T	41.952707000	-109.732503000	6401.7		246.8	-0.8	95.315	323.23								
T	41.951776000	-109.734735000	6388.9		240.7	-1.8	95.446	695.51								
T	41.948303000	-109.742669000	6394.5		239.5	0.2	95.920	2502.00								
T	41.947511000	-109.744478000	6397.6		239.5	0.6	96.028	570.51								
T	41.946719000	-109.746236000	6395.3		238.8	-0.4	96.134	558.59								
T	41.945916000	-109.747645000	6384.7		232.5	-2.2	96.225	482.24								
T	41.944678000	-109.749349000	6385.0		225.7	0.1	96.348	646.86								
T	41.942481000	-109.752263000	6355.2		224.6	-2.6	96.561	1126.71								
T	41.940991000	-109.754135000	6355.5		223.1	0.0	96.702	744.46								
T	41.940022000	-109.755381000	6342.2		223.7	-2.7	96.795	489.50								
T	41.936655000	-109.759795000	6324.4		224.3	-1.0	97.120	1716.91								
T	41.935167000	-109.761614000	6332.3		222.3	1.1	97.259	734.16								
T	41.933680000	-109.763099000	6335.4		216.6	0.5	97.387	675.94								
T	41.932916000	-109.763753000	6332.9		212.5	-0.8	97.450	330.42								
T	41.931505000	-109.764724000	6333.4		207.1	0.1	97.559	578.09								
T	41.927666000	-109.766885000	6335.7		202.7	0.2	97.847	1517.53								
T	41.925010000	-109.768333000	6331.9		202.1	-0.4	98.045	1045.01								
T	41.923531000	-109.769173000	6336.2		202.9	0.7	98.156	585.44								
T	41.922619000	-109.769659000	6354.6		201.6	5.1	98.223	357.69								
T	41.921952000	-109.770079000	6347.3		205.1	-2.7	98.274	268.60								
T	41.921466000	-109.770304000	6341.0		199.0	-3.4	98.310	187.39								
T	41.920652000	-109.770771000	6347.7		203.1	2.1	98.371	322.71								
T	41.917435000	-109.772536000	6345.9		202.2	-0.1	98.611	1266.90								
T	41.916364000	-109.773162000	6343.4		203.5	-0.6	98.691	425.85								
T	41.914126000	-109.774394000	6354.4		202.3	1.2	98.858	881.79								
T	41.909935000	-109.776729000	6332.0		202.5	-1.4	99.172	1654.21								
T	41.906849000	-109.778420000	6344.5		202.2	1.0	99.402	1215.12								
T	41.905417000	-109.779233000	6332.0		202.9	-2.2	99.509	566.82								
T	41.903054000	-109.780867000	6332.0		207.2	0.0	99.693	969.20								
T	41.902512000	-109.781288000	6336.4		210.0	1.9	99.736	228.35								
T	41.897497000	-109.786012000	6333.2		215.0	-0.1	100.159	2234.68								
T	41.889973000	-109.793629000	6325.1		217.0	-0.2	100.810	3437.80								
T	41.887574000	-109.797072000	6283.9		226.9	-3.2	101.053	1281.86								
T	41.884694000	-109.802269000	6273.0		233.3	-0.6	101.387	1761.85								
T	41.881838000	-109.807790000	6280.2		235.2	0.4	101.733	1828.53								
T	41.881257000	-109.808938000	6280.5		235.8	0.1	101.805	377.57								
T	41.880634000	-109.810156000	6286.6		235.5	1.5	101.881	401.95								
T	41.879722000	-109.811940000	6299.1		235.5	2.1	101.992	588.63								
T	41.878904000	-109.814174000	6299.2		243.8	0.0	102.121	677.49								
T	41.878358000	-109.816774000	6292.4		254.2	-0.9	102.260	735.50								
T	41.877946000	-109.819085000	6306.4		256.5	2.2	102.382	647.03								
T	41.876629000	-109.826455000	6302.9		256.5	-0.2	102.773	2063.74								
T	41.872388000	-109.850195000	6310.6		256.5	0.1	104.032	6647.81								
T	41.872032000	-109.852187000	6309.5		256.5	-0.2	104.138	557.84								
T	41.871323000	-109.854238000	6311.1		245.1	0.3	104.255	615.48								
T	41.870205000	-109.856142000	6301.3		231.7	-1.5	104.379	659.48								
T	41.868044000	-109.858502000	6311.2		219.1	1.0	104.572	1016.53								
T	41.871630000	-109.864934000	6318.5		306.8	0.3	104.986	2185.59								
T	41.874392000	-109.869852000	6347.8		307.0	1.8	105.303	1675.47								
T	41.874953000	-109.870832000	6345.7		307.6	-0.6	105.367	336.20								
T	41.875898000	-109.872517000	6355.7		307.0	1.7	105.476	573.75								
T	41.877703000	-109.875701000	6352.5		307.3	-0.3	105.682	1088.38								
T	41.878724000	-109.877545000	6352.2		306.6	-0.0	105.800	625.00								
T	41.880961000	-109.881547000	6359.4		306.9	0.5	106.058	1361.00								
T	41.887399000	-109.893038000	6381.0		307.0	0.6	106.799	3910.94								
T	41.893285000	-109.903568000	6397.1		306.9	0.5	107.477	3580.68								
T	41.894059000	-109.904996000	6386.5		306.1	-2.2	107.568	480.34								
T	41.894573000	-109.905903000	6393.2		307.3	2.2	107.626	309.95								
T	41.897110000	-109.910386000	6398.2		307.2	0.3	107.916	1531.16								
T	41.900604000	-109.916598000	6406.2		307.1	0.4	108.317	2116.92								
T	41.903878000	-109.922510000	6413.9		306.7	0.4	108.697	2003.44								
T	41.905443000	-109.925282000	6412.7		307.2	-0.1	108.876	945.87								
T	41.909052000	-109.931731000	6418.7		306.9	0.3	109.291	2193.50								
T	41.910222000	-109.933823000	6410.1		306.9	-1.2	109.426	711.38								
T	41.912030000	-109.937047000	6423.8		307.0	1.2	109.634	1097.36								
T	41.914561000	-109.941559000	6466.5		307.0	2.8	109.925	1535.88								
T	41.920094000	-109.951451000	6527.1		306.9	1.8	110.562	3363.62								
T	41.922776000	-109.956268000	6560.3		306.8	2.0	110.871	1635.19								
T	41.927461000	-109.964636000	6574.8		307.0	0.5	111.411	2846.16								
T	41.927907000	-109.965299000	6569.7		312.1	-2.1	111.457	242.83								
T	41.932802000	-109.972141000	6568.2		313.9	-0.1	111.945	2578.42								
T	41.935479000	-109.975961000	6575.2		313.3	0.5	112.215	1425.50								
T	41.935946000	-109.976707000	6568.2		310.1	-2.6	112.265	264.88								
T	41.936776000	-109.978241000	6570.0		306.0	0.3	112.363	515.46								
T	41.937387000	-109.979453000	6569.6		304.1	-0.1	112.438	397.90								
T	41.939550000	-109.983589000	6501.2		305.1	-5.0	112.698	1373.92								
T	41.940535000	-109.985488000	6492.9		304.9	-1.3	112.817	629.12								
T	41.941095000	-109.986675000	6483.0		302.4	-2.6	112.890	382.02								
T	41.941545000	-109.987859000	6462.3		297.1	-5.7	112.958	361.47								
T	41.941760000	-109.988406000	6460.5		297.9	-1.0	112.990	168.19								
T	41.942004000	-109.989168000	6474.3		293.3	6.1	113.033	225.58								
T	41.942308000	-109.990241000	6466.0		290.9	-2.6	113.092	312.24								
T	41.942594000	-109.991491000	6464.6		287.1	-0.4	113.159	355.69								
T	41.942802000	-109.992526000	6473.1		285.1	2.9	113.214	291.61								
T	41.942978000	-109.993760000	6476.2		280.9	0.9	113.279	341.80								
T	41.943824000	-110.001710000	6491.0		278.1	0.7	113.693	2184.74								
T	41.944070000	-110.003824000	6485.7		278.9	-0.9	113.803	582.08								
T	41.944190000	-110.004494000	6486.5		283.5	0.4	113.839	187.45								
T	41.944330000	-110.005181000	6493.0		285.3	3.3	113.875	193.74								
T	41.944493000	-110.005809000	6494.9		289.2	1.1	113.910	180.88								
T	41.944761000	-110.006597000	6492.2		294.6	-1.1	113.954	235.58								
T	41.945124000	-110.007514000	6491.6		298.0	-0.2	114.008	282.37								
T	41.945503000	-110.008249000	6491.6		304.7	-0.0	114.054	243.02								
T	41.947905000	-110.012772000	6488.0		305.5	-0.2	114.340	1510.04								
T	41.948396000	-110.013716000	6497.0		305.0	2.9	114.399	312.99								
T	41.949138000	-110.015191000	6494.8		304.1	-0.5	114.491	483.86								
T	41.949588000	-110.016097000	6496.1		303.7	0.4	114.547	296.03								
T	41.949924000	-110.016838000	6494.2		301.4	-0.8	114.591	235.85								
T	41.950326000	-110.017986000	6498.7		295.2	1.3	114.657	344.95								
T	41.950650000	-110.018925000	6507.0		294.9	3.0	114.710	281.40								
T	41.950953000	-110.019976000	6509.4		291.2	0.8	114.768	306.48								
T	41.952219000	-110.024965000	6515.8		288.8	0.5	115.040	1433.41								
T	41.954276000	-110.033264000	6540.2		288.4	1.0	115.490	2378.68								
T	41.954723000	-110.035055000	6545.3		288.6	1.0	115.587	513.69								
T	41.955018000	-110.036117000	6554.9		290.5	3.1	115.646	308.23								
T	41.955529000	-110.037770000	6552.1		292.6	-0.6	115.738	486.67								
T	41.956562000	-110.041069000	6540.4		292.8	-1.2	115.922	973.11								
T	41.958247000	-110.046459000	6569.9		292.8	1.9	116.223	1589.48								
T	41.958517000	-110.047318000	6573.7		292.9	1.5	116.271	253.52								
T	41.959271000	-110.049663000	6564.0		293.4	-1.4	116.403	694.49								
T	41.959861000	-110.051588000	6578.8		292.4	2.6	116.510	566.01								
T	41.960268000	-110.052828000	6571.3		293.8	-2.0	116.580	368.44								
T	41.960523000	-110.053466000	6566.9		298.3	-2.2	116.617	196.84								
T	41.960962000	-110.054303000	6567.6		305.2	0.3	116.670	278.24								
T	41.961357000	-110.054963000	6570.7		308.8	1.3	116.713	230.09								
T	41.961820000	-110.055590000	6591.6		314.8	8.7	116.759	239.89								
T	41.962246000	-110.056068000	6584.9		320.2	-3.3	116.797	202.49								
T	41.962681000	-110.056534000	6577.5		321.5	-3.6	116.836	202.96								
T	41.963144000	-110.056926000	6570.5		327.8	-3.5	116.873	199.58								
T	41.963643000	-110.057318000	6566.9		329.7	-1.7	116.913	210.79								
T	41.964237000	-110.057677000	6561.6		335.8	-2.2	116.958	237.46								
T	41.965082000	-110.058096000	6537.1		339.8	-7.5	117.020	328.34								
T	41.966100000	-110.058519000	6540.9		342.8	1.0	117.094	388.40								
T	41.967879000	-110.059238000	6533.3		343.3	-1.1	117.222	677.14								
T	41.969015000	-110.059646000	6543.3		345.0	2.3	117.303	428.58								
T	41.971532000	-110.060531000	6509.7		345.3	-3.5	117.483	948.27								
T	41.972745000	-110.060956000	6483.2		345.4	-5.8	117.570	456.89								
T	41.973394000	-110.061234000	6485.8		342.3	1.1	117.617	248.29								
T	41.974424000	-110.061550000	6483.2		347.2	-0.7	117.690	385.06								
