Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
7525.292544,1578.95544,0.00599992800155516,15.355824,42.821145,-106.369663,5180.3,0.6,4.676,50.38
7644.384,1576.48656,-0.020996913816563,119.524272,42.820601,-106.370924,5172.2,-2.1,4.75,392.14
8012.923776,1580.75376,0.0119994240497613,367.732056,42.819149,-106.374965,5186.2,1.2,4.979,1206.47
8603.553024,1592.1228,0.0189977141617588,591.446112,42.81687,-106.381501,5223.5,1.9,5.346,1940.44
8743.565952,1591.26936,-0.00599992800155516,140.671296,42.816321,-106.383051,5220.7,-0.6,5.433,461.52
8909.328384,1592.4276,0.00699988567002795,165.000432,42.815677,-106.384869,5224.5,0.7,5.536,541.34
9343.851264,1602.7908,0.0239953935918699,434.397912,42.813948,-106.389633,5258.5,2.4,5.806,1425.19
9479.03616,1604.89392,0.0159986348763435,135.053832,42.813451,-106.39114,5265.4,1.6,5.89,443.09
9697.906944,1607.72856,0.0129992677409163,219.565728,42.812727,-106.393638,5274.7,1.3,6.026,720.36
9837.919872,1604.65008,-0.0219964516970369,140.290296,42.812336,-106.395269,5264.6,-2.2,6.113,460.27
9913.55904,1599.438,-0.0698860016346425,74.377296,42.8121,-106.39612,5247.5,-7,6.16,244.02
9950.573952,1600.41336,0.0249947936189202,38.032944,42.811979,-106.396555,5250.7,2.5,6.183,124.78
10047.134592,1602.30312,0.0199973339731505,96.950784,42.811704,-106.39768,5256.9,2,6.243,318.08
10256.349312,1599.83424,-0.0119994240497613,208.81848,42.811069,-106.400083,5248.8,-1.2,6.373,685.1
10266.005376,1599.7428,-0.0109995563655408,9.823704,42.811039,-106.400196,5248.5,-1.1,6.379,32.23
10433.377152,1600.32192,0.00399997866687146,166.408608,42.810529,-106.402109,5250.4,0.4,6.483,545.96
10587.874176,1606.9056,0.0429735270295798,154.51836,42.810063,-106.403889,5272,4.3,6.579,506.95
10628.107776,1605.86928,-0.0249947936189202,41.336976,42.809969,-106.404378,5268.6,-2.5,6.604,135.62
10809.963648,1603.18704,-0.0149988751518506,180.56352,42.809597,-106.406527,5259.8,-1.5,6.717,592.4
11040.09984,1601.60208,-0.00699988567002795,230.425752,42.809211,-106.409295,5254.6,-0.7,6.86,755.99
11281.50144,1590.96456,-0.0439716382710356,242.233704,42.808806,-106.412205,5219.7,-4.4,7.01,794.73
11392.546176,1584.71616,-0.055941571233561,110.81004,42.80862,-106.413536,5199.2,-5.6,7.079,363.55
11403.811584,1583.40552,-0.113509967439995,11.564112,42.808601,-106.413675,5194.9,-11.4,7.086,37.94
