type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.671287000	-106.591845000	5344.5		210.9	-1.2	21.614	1713.26								
T	42.668684000	-106.594012000	5325.9		211.5	-1.7	21.825	1113.40								
T	42.664604000	-106.596964000	5333.2		208.0	0.4	22.144	1685.68								
T	42.663164000	-106.598168000	5356.8		211.6	3.8	22.261	616.69								
T	42.661402000	-106.599561000	5354.8		210.2	-0.3	22.402	743.49								
T	42.643467000	-106.614233000	5314.2		211.0	-0.5	23.848	7635.83								
T	42.640996000	-106.616640000	5303.6		215.6	-1.0	24.058	1109.27								
T	42.639827000	-106.617575000	5285.8		210.5	-3.6	24.152	494.79								
T	42.638868000	-106.618443000	5257.5		213.7	-6.7	24.231	420.37								
T	42.638566000	-106.618689000	5252.2		210.9	-4.1	24.256	128.44								
T	42.637877000	-106.619248000	5286.3		210.8	11.6	24.311	292.71								
T	42.637068000	-106.619859000	5298.0		209.1	3.5	24.375	337.59								
T	42.636879000	-106.620022000	5302.6		212.4	5.7	24.390	81.66								
T	42.636109000	-106.620657000	5313.8		211.2	3.4	24.453	328.56								
T	42.634972000	-106.621472000	5319.1		207.8	1.1	24.541	468.84								
T	42.634761000	-106.621634000	5318.6		209.5	-0.5	24.558	88.40								
T	42.632610000	-106.623284000	5347.4		209.4	3.2	24.729	900.96								
T	42.629634000	-106.625700000	5386.1		210.9	3.1	24.968	1264.57								
T	42.627790000	-106.627182000	5377.7		210.6	-1.1	25.116	781.49								
T	42.626621000	-106.628148000	5389.0		211.3	2.3	25.211	499.11								
T	42.625568000	-106.628972000	5381.7		209.9	-1.6	25.295	443.24								
T	42.624838000	-106.629596000	5387.6		212.2	1.9	25.354	314.62								
T	42.618741000	-106.634543000	5387.2		210.8	-0.0	25.845	2590.47								
T	42.615405000	-106.637251000	5365.6		210.9	-1.5	26.114	1417.59								
T	42.614288000	-106.638154000	5365.9		210.8	0.1	26.203	474.14								
T	42.613566000	-106.638749000	5350.8		211.2	-4.9	26.262	308.05								
T	42.612812000	-106.639371000	5364.7		211.3	4.3	26.323	321.79								
T	42.612539000	-106.639581000	5368.2		209.5	3.1	26.344	114.43								
T	42.612243000	-106.639838000	5374.8		212.6	5.1	26.369	128.16								
T	42.611911000	-106.640155000	5374.9		215.1	0.1	26.397	148.06								
T	42.611560000	-106.640509000	5367.8		216.6	-4.5	26.427	159.52								
T	42.611307000	-106.640782000	5361.0		218.5	-5.8	26.449	117.91								
T	42.611043000	-106.641104000	5357.6		221.9	-2.6	26.474	129.50								
T	42.610794000	-106.641410000	5355.3		222.1	-1.9	26.497	122.56								
T	42.610478000	-106.641828000	5359.0		224.2	2.3	26.527	161.02								
T	42.609926000	-106.642644000	5348.2		227.4	-3.6	26.584	297.87								
T	42.609186000	-106.643742000	5364.1		227.5	4.0	26.660	400.14								
T	42.605914000	-106.648504000	5358.6		227.0	-0.3	26.991	1750.89								
T	42.605362000	-106.649308000	5369.7		227.0	3.8	27.047	295.51								
T	42.605350000	-106.649326000	5369.9		227.8	2.2	27.048	6.53								
T	42.604814000	-106.650127000	5361.0		227.7	-3.1	27.104	290.98								
T	42.604117000	-106.651119000	5353.0		226.3	-2.2	27.173	368.59								
T	42.603315000	-106.652297000	5356.6		227.2	0.8	27.255	431.31								
T	42.602324000	-106.653735000	5351.1		226.9	-1.0	27.355	529.47								
T	42.601539000	-106.654870000	5338.2		226.8	-3.1	27.435	418.61								
T	42.601460000	-106.654986000	5338.6		227.2	1.0	27.443	42.48								
T	42.600735000	-106.656063000	5341.0		227.6	0.6	27.517	392.31								
T	42.600634000	-106.656211000	5341.2		227.2	0.4	27.527	54.25								
T	42.599779000	-106.657466000	5337.7		227.2	-0.8	27.614	459.65								
T	42.598711000	-106.659014000	5330.2		226.9	-1.3	27.722	570.29								
T	42.598047000	-106.659990000	5331.5		227.3	0.4	27.790	357.25								
T	42.597708000	-106.660489000	5342.1		227.3	5.8	27.824	182.53								
T	42.596794000	-106.661825000	5347.2		227.1	1.0	27.917	490.28								
T	42.596251000	-106.662632000	5357.6		227.6	3.5	27.973	293.91								
T	42.595903000	-106.663125000	5360.9		226.2	1.8	28.008	183.60								
T	42.595659000	-106.663493000	5369.0		228.0	6.1	28.033	133.14								
T	42.595394000	-106.663949000	5365.2		231.7	-2.4	28.063	156.22								
T	42.595149000	-106.664367000	5362.5		231.5	-1.9	28.090	143.67								
T	42.595057000	-106.664536000	5363.7		233.5	2.2	28.100	56.53								
T	42.594924000	-106.664783000	5363.8		233.8	0.1	28.116	82.30								
T	42.594701000	-106.665220000	5360.6		235.3	-2.2	28.143	143.01								
T	42.594381000	-106.665891000	5353.6		237.1	-3.3	28.184	215.05								
T	42.594130000	-106.666422000	5354.3		237.3	0.4	28.216	169.74								
T	42.593913000	-106.666929000	5357.6		239.8	2.1	28.246	157.78								
T	42.593674000	-106.667524000	5348.2		241.4	-5.1	28.280	182.37								
T	42.593017000	-106.669380000	5347.7		244.3	-0.1	28.385	554.18								
T	42.592377000	-106.671177000	5358.0		244.2	1.9	28.487	537.18								
T	42.591159000	-106.674648000	5370.8		244.5	1.2	28.683	1034.75								
T	42.589903000	-106.678199000	5383.8		244.3	1.2	28.884	1060.17								
T	42.589779000	-106.678550000	5379.4		244.4	-4.3	28.904	104.77								
T	42.588963000	-106.680868000	5372.0		244.4	-1.1	29.035	691.45								
