Time (s),Velocity [m/s],Drag Force [N],S.O.C
1107.7432551037373,22.67121981697335,128.49605199738127,0.9343231685645472
1107.7553584037812,22.67174575368311,128.50201387991203,0.9343220094433973
1107.7674617038251,22.67219923134636,128.50715449646563,0.9343208503222179
1107.7871597908486,22.672783619085042,128.51377925946275,0.9343189638556721
1107.806857877872,22.673178108912982,128.51825138962272,0.9343170773890485
1107.8265559648955,22.673382816491497,128.52057208579296,0.9343151909223469
1107.846254051919,22.673397742836105,128.52074130121136,0.9343133044555674
1107.8659521389425,22.673222979827038,128.5187600732392,0.9343114179887099
1107.9547202840627,22.670088886121814,128.48323252616595,0.9343029167478218
1108.0,22.667012118878393,128.448359599345,0.9342985803518531
1108.0044818918602,22.666670809081996,128.44449139182245,0.9342981494050456
1108.0089637837204,22.666319985129586,128.44051541707123,0.9342977184582344
1108.0134456755807,22.66595944845457,128.43642942974674,0.934297287511419
1108.0279516998955,22.66473168585092,128.42251559790367,0.9342958927153622
1108.0424577242104,22.663404880185738,128.40748019080667,0.9342944979192642
1108.0569637485253,22.661976983236215,128.391300197182,0.9342931031231243
1108.0714697728401,22.660447316587373,128.37396814695796,0.9342917083269422
1108.1078377496494,22.656164771807692,128.32545054182498,0.9342882114406281
1108.1442057264587,22.651243220017104,128.26970485309272,0.9342847145540484
1108.180573703268,22.645683768090528,128.2067483310897,0.9342812176672027
1108.2169416800773,22.639487596629024,128.13659965947986,0.9342777207800913
1108.3346342615303,22.615085605984103,127.86052424149733,0.934266404293073
1108.4523268429832,22.584069306265523,127.51004660755112,0.9342550878032714
1108.4847576174093,22.5743658329886,127.40049819040078,0.9342519694879019
1108.5033250690367,22.568586107057552,127.33526971791778,0.9342501841721366
1108.508973784524,22.566804040409195,127.3151611495572,0.9342496410313076
1108.5146225000112,22.565024678608513,127.2950846865528,0.9342490978904722
1108.5202712154985,22.563252072088005,127.27508601714591,0.9342485547496302
1108.5259199309858,22.561486554578455,127.2551688881061,0.934248011608782
1108.531568646473,22.55972748947918,127.23532609989064,0.9342474684679274
1108.5449213061797,22.555593713440324,127.18870194144716,0.9342461845698156
1108.5582739658864,22.55149456447926,127.1424767729344,0.9342449006716678
1108.5716266255931,22.547430083118716,127.09665083828172,0.9342436167734843
1108.5849792852998,22.54340028986271,127.05122415724553,0.9342423328752651
1108.6924501458993,22.512225186681405,126.70007071396316,0.9342319992288601
1108.7999210064988,22.483284036937714,126.37451527140456,0.9342216655801343
1108.9073918670983,22.45656547038397,126.07433318141042,0.9342113319290875
1109.0,22.43531628727702,125.83585422753937,0.9342024273727806
1109.0071453110822,22.43409751549291,125.82218283366127,0.934201712300002
1109.0142906221645,22.432888133096267,125.80861749800283,0.9342009972272135
1109.0214359332467,22.431688335006644,125.79516038971829,0.9342002821544145
1109.0447056863093,22.427841738955326,125.75202126690667,0.9341979534149485
1109.0679754393718,22.424094065444404,125.70999866397473,0.9341956246753769
1109.0912451924344,22.42044731257685,125.66911442400864,0.9341932959356972
1109.114514945497,22.416902117178445,125.62937513278986,0.934190967195909
1109.1740977279503,22.408287279256673,125.53283469742411,0.9341850043991676
1109.2336805104037,22.40033673295685,125.44377143746398,0.934179041601713
1109.293263292857,22.39304879599227,125.36215859492273,0.934173078803545
1109.311562323997,22.39092927350588,125.33842843278563,0.9341712475121318
1109.324541905693,22.38943438592387,125.32169303039755,0.9341699485691868
1109.337521487389,22.387936307776343,125.30492303026256,0.9341686496262057
1109.350501069085,22.38643321812663,125.28809805741085,0.9341673506831903
1109.3705712603564,22.384100127755026,125.26198463234064,0.9341653421411495
1109.3906414516277,22.381755076097065,125.23574007159918,0.9341633335990327
1109.410711642899,22.37939748845036,125.20935798651455,0.9341613250568365
1109.4307818341704,22.377027181016846,125.18283636499169,0.9341593165145596
1109.508544968198,22.36772310819319,125.07875926119989,0.9341515342988591
1109.5863081022258,22.358228462982183,124.97259500072666,0.9341437520819436
1109.6640712362534,22.34854387613416,124.8643533458734,0.9341359698638129
1109.7418343702811,22.338670020622672,124.75404457256653,0.934128187644467
1110.0,22.304540972698113,124.37313700069222,0.9341023514656568
1110.0001106396787,22.30452860282095,124.37299904851449,0.9341023401845667
1110.0002212793574,22.30451623256422,124.37286109218022,0.9341023289034767
1110.0003319190362,22.304503861919923,124.37272313160018,0.9341023176223867
1110.0010069925224,22.304428373837435,124.37188127091112,0.9341022487902559
1110.0016820660087,22.304352871500498,124.37103925410312,0.9341021799581251
1110.002357139495,22.304277354748123,124.37019707938248,0.9341021111259941
1110.0030322129812,22.304201823524057,124.36935474612346,0.9341020422938631
1110.004258555931,22.30406457596791,124.36782415223665,0.9341019172529594
1110.005484898881,22.303927280603585,124.36629303461321,0.9341017922120556
1110.0067112418308,22.303789937443884,124.36476139340577,0.9341016671711513
1110.0079375847806,22.303652546501958,124.36322922877082,0.9341015421302469
1110.0091639277305,22.30351510778208,124.36169654076586,0.934101417089342
1110.0110997595802,22.30329805798332,124.35927606581063,0.9341012197072256
1110.01303559143,22.303080889139032,124.35685428686968,0.9341010223251084
1110.0149714232798,22.302863601257364,124.35443120407265,0.9341008249429904
1110.0169072551296,22.302646194350867,124.35200681759831,0.9341006275608716
1110.0188430869794,22.30242866843159,124.34958112761984,0.9341004301787521
1110.0207789188291,22.30221102350975,124.34715413428994,0.9341002327966319
1110.0238123348531,22.30186973825424,124.34334845551506,0.9340999235021604
1110.026845750877,22.301528160858094,124.33953957738665,0.934099614207687
1110.029879166901,22.301186291360924,124.3357275004961,0.9340993049132117
1110.032912582925,22.300844129803014,124.3319122254424,0.9340989956187346
1110.035945998949,22.300501676224318,124.3280937528209,0.9340986863242556
1110.038979414973,22.30015893066439,124.32427208322271,0.9340983770297747
1110.0431047389052,22.29969234199335,124.31906963688921,0.9340979564017029
1110.0472300628373,22.299225213478483,124.31386128035862,0.9340975357736276
1110.0513553867695,22.29875754521958,124.30864701512179,0.9340971151455492
1110.0554807107017,22.298289337316447,124.30342684267009,0.9340966945174671
1110.0596060346338,22.297820589868838,124.29820076449467,0.9340962738893817
1110.063731358566,22.297351302976445,124.29296878208633,0.9340958532612927
1110.070237603405,22.29661007221255,124.28470517807256,0.9340951898686948
1110.0767438482442,22.295867500275715,124.27642689746271,0.9340945264760881
1110.0832500930833,22.295123587557047,124.26813394611065,0.9340938630834731
1110.0897563379224,22.294378334447607,124.25982632987171,0.9340931996908496
1110.0962625827615,22.293631741338416,124.25150405460293,0.9340925362982175
1110.1027688276006,22.292883808620434,124.24316712616277,0.9340918729055768
1110.1173167226234,22.29121080427543,124.22451978016142,0.9340903895665797
1110.1318646176462,22.289545705861634,124.2059619434237,0.9340889062275404
1110.146412512669,22.28789623419321,124.18757963654096,0.9340874228884584
1110.1609604076918,22.286263918915044,124.16938986588363,0.9340859395493339
1110.1755083027147,22.28464733535017,124.15137671523235,0.9340844562101668
1110.1900561977375,22.28304557035734,124.13352997265548,0.9340829728709571
1110.2177855192417,22.280034990190284,124.09998979102585,0.9340801455209184
1110.245514840746,22.27707997353322,124.0670730367987,0.9340773181707253
1110.2732441622502,22.274180869437835,124.0347833511076,0.9340744908203776
1110.3009734837544,22.271337692386243,124.00312065207605,0.9340716634698754
1110.3287028052587,22.268550304444187,123.97208316539032,0.9340688361192186
1110.4378356935426,22.258119429288058,123.85597013211265,0.9340577086567263
1110.5469685818266,22.24854663214396,123.74945681067108,0.9340465811918408
1110.6561014701106,22.23982802016681,123.6524875916492,0.9340354537245622
1110.7652343583945,22.23195964546269,123.5650074193704,0.9340243262548904
1110.8706519820898,22.225163085416913,123.48946854334466,0.9340135776008689
1110.9477750110698,22.220689132303214,123.43975637861453,0.934005713935614
1110.9818650739603,22.21881956372862,123.41898570138241,0.9340022380234773
1111.0,22.217831385222027,123.40800786553923,0.9340003889388051
1111.0181349260397,22.21710744261587,123.39996577918437,0.9339985190972888
1111.0362698520794,22.21637706037977,123.39185242224212,0.9339966492557082
1111.054404778119,22.215640108177958,123.38366635402129,0.9339947794140617
1111.1219431126392,22.21284226058668,123.35259032342638,0.9339878157242155
1111.1894814471593,22.209955582353523,123.3205317425291,0.9339808520334765
1111.2570197816794,22.206978664041518,123.2874753462988,0.9339738883418276
1111.3245581161996,22.203911175461876,123.25341787195019,0.9339669246492635
1111.5398191690213,22.19353319491364,123.13822891843343,0.9339447296659741
1111.755080221843,22.182244972793033,123.01299800825045,0.9339225346733742
1111.8117135836596,22.17912444436009,122.97839027960283,0.933916695357051
1111.8683469454763,22.175944885539142,122.94313289161741,0.9339108560400834
1111.8827267907664,22.17513348805319,122.93413630324453,0.933909373371958
1111.8971066360564,22.17432618392662,122.92518542779342,0.9339078907037909
1111.9114864813464,22.173523725930178,122.91628860609713,0.9339064080355823
1111.9258663266364,22.172726231255368,122.90744713154997,0.9339049253673323
1111.990599175938,22.16919704002494,122.86832434986265,0.9338982509319776
1112.0,22.168692808507537,122.86273520949344,0.9338972816374433
1112.009400824062,22.16827011142524,122.85804993327741,0.9338963064312689
1112.0188016481238,22.167849427485027,122.85338705991207,0.9338953312250771
1112.0282024721857,22.167430798507528,122.84874705165502,0.9338943560188677
1112.0793421696023,22.1651874697279,122.82388389204569,0.933889050978278
1112.130481867019,22.163003963513646,122.79968617168039,0.9338837459371724
1112.1816215644355,22.160880920029587,122.77616078793285,0.9338784408955437
1112.2327612618521,22.158818480556427,122.75330911356225,0.93387313585339
1112.4490662002363,22.150761685007623,122.66406080650044,0.9338506971771482
1112.6653711386205,22.143778100929637,122.58672714580274,0.9338282584915053
1112.689209084013,22.143073963977756,122.5789311435474,0.9338257856293902
1112.7130470294057,22.14238270170737,122.57127792721744,0.9338233127671609
1112.7368849747984,22.14170432471022,122.5637676007228,0.9338208399048173
1112.760722920191,22.141038830551825,122.55640012400093,0.9338183670423595
1112.7726867741815,22.14069445856848,122.55258777692124,0.9338171259552641
1112.780432106779,22.140448280819786,122.54986251891395,0.9338163224823591
1112.7881774393766,22.14017280762064,122.5468129878261,0.9338155190094419
1112.7959227719741,22.139866014753068,122.54341678780447,0.933814715536513
1112.8036681045717,22.13952763970956,122.53967102736588,0.9338139120635718
1112.8303159468524,22.1381234468554,122.5241274370522,0.9338111477121829
1112.856963789133,22.1363476271937,122.50447156799105,0.9338083833606511
1112.8836116314137,22.13420082359206,122.48071152477586,0.9338056190089769
1112.9102594736944,22.131683539256755,122.4528540704521,0.9338028546571597
1112.9840639303163,22.1227829764284,122.35438165553755,0.9337951984461439
1113.0,22.12048916345089,122.32901020758707,0.9337935452949866
1113.00433871391,22.119874131032297,122.32220789317796,0.9337930925357887
1113.0086774278202,22.119249568091703,122.31530036388125,0.9337926397765872
1113.0130161417303,22.118615275873736,122.30828543052876,0.9337921870173818
1113.0270543112613,22.11650206351135,122.28491588132546,0.933790722087747
1113.0410924807923,22.11428970647662,122.26045230549444,0.9337892571580737
1113.0551306503232,22.11197615626058,122.23487238375913,0.9337877922283613
1113.0691688198542,22.109560736197214,122.20816898689837,0.9337863272986093
1113.1043941368996,22.103051232962,122.13621845173573,0.9337826514192649
1113.139619453945,22.095901053894263,122.0572108458714,0.9337789755396712
1113.1748447709904,22.088111352438435,121.97116577942992,0.9337752996598282
1113.2100700880358,22.07968335767674,121.87810429381679,0.9337716237797357
1113.323337642827,22.04827148068065,121.53156882144893,0.9337598039284406
1113.4366051976183,22.01031503601378,121.11349199614357,0.9337479840745678
1113.5498727524096,21.965858174936997,120.62473134036163,0.9337361642181168
1113.5749193607055,21.955154380769773,120.50720097085855,0.9337335505185926
1113.587005027282,21.949900059064714,120.44952815073228,0.9337322893377678
1113.591044488578,21.948145958935203,120.43027775868093,0.9337318678060983
1113.5950839498742,21.94640541905119,120.41117770433985,0.9337314462744255
1113.5991234111702,21.94468051109097,120.39225068346394,0.9337310247427494
1113.6031628724663,21.942970779505384,120.37349165755677,0.93373060321107
1113.6072023337624,21.941275589208956,120.35489362040421,0.9337301816793876
1113.619410979303,21.93624123315534,120.29966985979613,0.933728907665206
1113.6316196248436,21.931338227424423,120.24589911142195,0.9337276336509945
1113.6438282703841,21.926566984964637,120.1935849365353,0.933726359636753
1113.6560369159247,21.921928143201068,120.14273337891775,0.9337250856224816
1113.6682455614653,21.917421804512692,120.0933446392321,0.9337238116081801
1113.7213141671693,21.899368346425767,119.8955834931087,0.9337182737156561
1113.7743827728734,21.88380738462642,119.72525641185744,0.933712735822566
1113.8274513785775,21.870733129430814,119.58224190469564,0.9337071979289101
1113.8805199842816,21.860140079945534,119.46643107871029,0.9337016600346882
