type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	40.307199000	-97.993390000	1705.8		270.7	5.7	200.944	191.62								
T	40.307205000	-97.995093000	1709.3		270.3	0.7	201.034	474.98								
T	40.307220000	-97.996846000	1702.7		270.6	-1.3	201.127	488.95								
T	40.307211000	-97.999040000	1705.6		269.7	0.5	201.243	611.92								
T	40.307191000	-98.000667000	1694.1		269.1	-2.5	201.329	453.84								
T	40.307178000	-98.001750000	1699.6		269.1	1.8	201.386	302.09								
T	40.307170000	-98.003013000	1702.8		269.5	0.9	201.453	352.27								
T	40.307174000	-98.004305000	1699.2		270.2	-1.0	201.521	360.35								
T	40.307175000	-98.004741000	1703.2		270.2	3.3	201.544	121.60								
T	40.307168000	-98.005243000	1711.5		269.0	6.0	201.570	140.03								
T	40.307151000	-98.006335000	1704.1		268.8	-2.5	201.628	304.63								
T	40.307208000	-98.009644000	1674.1		271.3	-3.2	201.803	923.13								
T	40.307213000	-98.010272000	1670.1		270.6	-2.3	201.836	175.16								
T	40.307223000	-98.011372000	1672.8		270.7	0.9	201.894	306.82								
T	40.307267000	-98.013283000	1654.1		271.7	-3.5	201.995	533.23								
T	40.307297000	-98.014333000	1654.8		272.1	0.2	202.051	293.05								
T	40.307307000	-98.014693000	1654.5		272.1	-0.2	202.070	100.47								
T	40.307342000	-98.016543000	1664.0		271.4	1.8	202.167	516.13								
T	40.307366000	-98.018210000	1674.0		271.1	2.2	202.255	465.01								
T	40.307379000	-98.019742000	1670.1		270.6	-0.9	202.336	427.31								
T	40.307429000	-98.026839000	1660.1		270.5	-0.5	202.711	1979.46								
T	40.307450000	-98.029302000	1657.5		270.6	-0.4	202.841	686.98								
T	40.307474000	-98.034021000	1627.6		270.4	-2.3	203.091	1316.17								
T	40.307491000	-98.039317000	1630.7		270.2	0.2	203.370	1477.08								
T	40.307492000	-98.040201000	1627.4		270.1	-1.3	203.417	246.55								
T	40.307493000	-98.040895000	1630.5		270.1	1.6	203.454	193.56								
T	40.307505000	-98.048152000	1647.0		270.1	0.8	203.837	2024.00								
T	40.307545000	-98.053178000	1665.9		270.6	1.3	204.103	1401.84								
T	40.307547000	-98.053437000	1669.0		270.6	4.3	204.116	72.24								
T	40.307503000	-98.055007000	1689.7		267.9	4.7	204.199	438.17								
T	40.307500000	-98.056481000	1702.8		269.8	3.2	204.277	411.10								
T	40.307499000	-98.056796000	1704.3		269.8	1.7	204.294	87.86								
T	40.307514000	-98.057747000	1705.9		271.2	0.6	204.344	265.29								
T	40.307519000	-98.058071000	1703.2		271.2	-3.0	204.361	90.38								
T	40.307527000	-98.059113000	1717.6		270.6	5.0	204.416	290.63								
T	40.307563000	-98.060118000	1713.7		272.7	-1.4	204.469	280.60								
T	40.307577000	-98.060681000	1709.7		271.9	-2.6	204.499	157.10								
T	40.307561000	-98.062189000	1722.1		269.2	3.0	204.579	420.63								
T	40.307597000	-98.066626000	1693.6		270.6	-2.3	204.813	1237.56								
T	40.307595000	-98.067109000	1698.4		269.7	3.5	204.839	134.71								
T	40.332577000	-98.067281000	1624.9		359.7	-0.8	206.562	9101.25								
T	40.333202000	-98.067285000	1644.9		359.7	8.8	206.606	227.70								
T	40.335800000	-98.067298000	1670.8		359.8	2.7	206.785	946.48								
T	40.336319000	-98.067298000	1678.4		0.0	4.0	206.821	189.08								
T	40.336629000	-98.067291000	1677.0		1.0	-1.2	206.842	112.95								
T	40.337228000	-98.067277000	1671.3		1.0	-2.6	206.883	218.26								
T	40.337837000	-98.067264000	1668.8		0.9	-1.1	206.925	221.89								
T	40.339519000	-98.067214000	1654.4		1.3	-2.4	207.041	612.92								
T	40.340570000	-98.067193000	1669.8		0.9	4.0	207.114	382.93								
T	40.340697000	-98.067189000	1668.1		1.4	-3.6	207.123	46.28								
T	40.342966000	-98.067099000	1685.8		1.7	2.1	207.279	827.00								
T	40.343220000	-98.067095000	1686.4		0.7	0.6	207.297	92.54								
T	40.343647000	-98.067089000	1682.9		0.6	-2.3	207.326	155.57								
T	40.343787000	-98.067075000	1682.1		4.4	-1.5	207.336	51.15								
T	40.344297000	-98.067026000	1684.9		4.2	1.5	207.371	186.30								
T	40.344936000	-98.066910000	1686.4		7.9	0.6	207.416	235.03								
T	40.345376000	-98.066762000	1684.5		14.4	-1.1	207.447	165.52								
T	40.345800000	-98.066574000	1679.0		18.7	-3.4	207.478	163.11								
T	40.346263000	-98.066311000	1675.2		23.4	-2.0	207.513	183.92								
T	40.346540000	-98.066145000	1676.3		24.5	1.0	207.534	111.02								
T	40.346817000	-98.065939000	1681.3		29.5	4.2	207.556	116.11								
T	40.347135000	-98.065692000	1684.7		30.6	2.6	207.581	134.76								
T	40.347289000	-98.065555000	1685.6		34.1	1.2	207.594	67.87								
T	40.347535000	-98.065309000	1688.2		37.3	2.3	207.616	112.84								
T	40.347729000	-98.065077000	1689.0		42.3	0.8	207.634	95.80								
T	40.348046000	-98.064721000	1693.1		40.6	2.7	207.663	152.26								
T	40.348209000	-98.064503000	1693.0		45.5	-0.0	207.679	84.96								
T	40.348505000	-98.064054000	1690.2		49.1	-1.7	207.710	165.20								
T	40.348943000	-98.063292000	1694.7		53.0	1.7	207.760	265.66								
T	40.349318000	-98.062424000	1701.7		60.5	2.5	207.813	277.85								
T	40.349864000	-98.061080000	1714.9		61.9	3.1	207.893	424.15								
T	40.350432000	-98.059750000	1733.8		60.7	4.5	207.974	424.55								
T	40.350651000	-98.059229000	1738.0		61.1	2.5	208.005	165.69								
T	40.350837000	-98.058774000	1727.6		61.8	-7.2	208.032	143.79								
T	40.351608000	-98.056964000	1736.0		60.8	1.5	208.142	577.41								
T	40.351950000	-98.056147000	1741.7		61.2	2.2	208.191	259.57								
T	40.352004000	-98.056035000	1742.1		57.7	1.1	208.198	36.90								
T	40.352126000	-98.055779000	1742.1		58.0	0.0	208.214	84.06								
T	40.352294000	-98.055454000	1742.7		55.9	0.5	208.234	109.32								
T	40.352504000	-98.055098000	1740.0		52.3	-2.1	208.258	125.29								
T	40.352741000	-98.054746000	1739.5		48.5	-0.4	208.283	130.69								
T	40.353104000	-98.054275000	1735.3		44.7	-2.2	208.318	186.34								
T	40.353372000	-98.053970000	1738.3		40.9	2.3	208.343	129.46								
T	40.353619000	-98.053703000	1742.3		39.5	3.4	208.365	116.77								
T	40.353990000	-98.053369000	1745.1		34.5	1.7	208.396	164.11								
T	40.354321000	-98.053111000	1743.9		30.7	-0.8	208.423	140.40								
T	40.354641000	-98.052898000	1734.6		26.9	-7.1	208.447	130.82								
T	40.355278000	-98.052547000	1738.8		22.8	1.7	208.495	251.84								
T	40.355665000	-98.052390000	1738.3		17.2	-0.3	208.523	147.62								
T	40.355989000	-98.052280000	1734.4		14.5	-3.2	208.546	121.95								
T	40.356047000	-98.052266000	1733.6		10.4	-4.0	208.550	21.49								
T	40.356396000	-98.052182000	1732.4		10.4	-0.9	208.575	129.28								
T	40.356736000	-98.052126000	1736.9		7.2	3.6	208.598	124.84								
T	40.356965000	-98.052105000	1740.8		4.0	4.7	208.614	83.63								
T	40.357286000	-98.052087000	1742.1		2.4	1.1	208.636	117.05								
T	40.357941000	-98.052078000	1743.8		0.6	0.7	208.681	238.64								
T	40.365180000	-98.051998000	1738.6		0.5	-0.2	209.181	2637.33								
T	40.372366000	-98.051944000	1738.8		0.3	0.0	209.677	2617.98								
T	40.372412000	-98.051944000	1738.8		0.0	0.0	209.680	16.76								
T	40.372479000	-98.051943000	1738.8		0.7	0.0	209.685	24.41								
T	40.373254000	-98.051916000	1752.5		1.5	4.8	209.738	282.44								
T	40.377580000	-98.051881000	1741.6		0.4	-0.7	210.037	1576.04								
T	40.379687000	-98.051851000	1742.1		0.6	0.1	210.182	767.65								
T	40.386921000	-98.051785000	1748.3		0.4	0.2	210.681	2635.49								
T	40.387011000	-98.051784000	1749.5		0.5	3.7	210.687	32.79								
T	40.389909000	-98.051763000	1753.0		0.3	0.3	210.887	1055.79								
T	40.392377000	-98.051735000	1752.4		0.5	-0.1	211.058	899.15								
T	40.394200000	-98.051722000	1754.8		0.3	0.4	211.183	664.15								
T	40.398379000	-98.051689000	1755.0		0.3	0.0	211.472	1522.49								
T	40.399777000	-98.051679000	1749.2		0.3	-1.1	211.568	509.32								
T	40.402571000	-98.051682000	1761.2		360.0	1.2	211.761	1017.89								
T	40.402923000	-98.051674000	1756.9		1.0	-3.3	211.785	128.26								
T	40.403319000	-98.051665000	1758.3		1.0	1.0	211.813	144.29								
T	40.406096000	-98.051638000	1748.7		0.4	-1.0	212.004	1011.72								
T	40.408770000	-98.051613000	1755.0		0.4	0.6	212.189	974.20								
T	40.411240000	-98.051594000	1751.6		0.3	-0.4	212.359	899.87								
T	40.416041000	-98.051558000	1755.2		0.3	0.2	212.690	1749.10								
T	40.419540000	-98.051532000	1756.3		0.3	0.1	212.932	1274.75								
T	40.422015000	-98.051504000	1752.0		0.5	-0.5	213.103	901.71								
T	40.422582000	-98.051500000	1752.3		0.3	0.2	213.142	206.57								
T	40.423277000	-98.051495000	1751.6		0.3	-0.3	213.190	253.20								
T	40.424237000	-98.051489000	1764.6		0.3	3.7	213.256	349.75								
T	40.424480000	-98.051487000	1763.0		0.4	-1.8	213.273	88.53								
T	40.426948000	-98.051459000	1751.1		0.5	-1.3	213.443	899.16								
T	40.429413000	-98.051462000	1756.4		359.9	0.6	213.613	898.03								
T	40.431156000	-98.051459000	1753.0		0.1	-0.5	213.733	635.00								
T	40.433760000	-98.051450000	1736.4		0.2	-1.8	213.913	948.68								
T	40.437821000	-98.051404000	1723.3		0.5	-0.9	214.193	1479.54								
T	40.437791000	-98.053342000	1745.2		268.8	4.0	214.295	539.58								
T	40.437775000	-98.055369000	1761.8		269.4	2.9	214.402	564.28								
T	40.437768000	-98.058409000	1754.2		269.8	-0.9	214.563	846.24								
T	40.437768000	-98.060425000	1747.0		270.0	-1.3	214.669	561.19								
T	40.437741000	-98.064567000	1768.1		269.5	1.8	214.887	1153.04								
T	40.437735000	-98.067817000	1761.4		269.9	-0.7	215.059	904.69								
T	40.437724000	-98.070441000	1773.6		269.7	1.7	215.197	730.44								
T	40.437718000	-98.071695000	1770.9		269.6	-0.8	215.263	349.08								
T	40.437693000	-98.078120000	1771.2		269.7	0.0	215.602	1788.53								
T	40.437672000	-98.082807000	1777.4		269.7	0.5	215.849	1304.73								
T	40.437667000	-98.083835000	1773.2		269.6	-1.5	215.903	286.17								
T	40.437665000	-98.085876000	1774.4		269.9	0.2	216.011	568.15								
T	40.437664000	-98.087049000	1773.0		269.9	-0.4	216.072	326.52								
T	40.437677000	-98.088241000	1787.3		270.8	4.3	216.135	331.85								
T	40.437691000	-98.089419000	1797.5		270.9	3.1	216.197	327.96								
T	40.437708000	-98.090730000	1798.7		271.0	0.3	216.267	364.99								
T	40.437704000	-98.091601000	1790.6		269.7	-3.4	216.312	242.46								
T	40.437693000	-98.092077000	1790.1		268.3	-0.4	216.338	132.56								
T	40.437662000	-98.093413000	1790.5		268.3	0.1	216.408	372.07								
T	40.437661000	-98.093543000	1792.3		269.4	4.9	216.415	36.19								
T	40.437660000	-98.097720000	1797.2		270.0	0.4	216.635	1162.74								
T	40.437666000	-98.098158000	1800.7		271.0	2.9	216.658	121.94								
T	40.437712000	-98.101342000	1801.6		271.1	0.1	216.826	886.48								
T	40.437713000	-98.101631000	1799.0		270.3	-3.3	216.841	80.45								
T	40.437713000	-98.101729000	1798.7		270.0	-1.2	216.847	27.28								
T	40.437711000	-98.105728000	1770.4		270.0	-2.5	217.057	1113.19								
T	40.437668000	-98.107091000	1768.3		267.6	-0.5	217.129	379.74								
T	40.437647000	-98.108445000	1776.3		268.8	2.1	217.201	376.99								
T	40.437653000	-98.110811000	1773.1		270.2	-0.5	217.325	658.62								
T	40.437642000	-98.112617000	1782.0		269.5	1.8	217.421	502.75								
T	40.437643000	-98.114180000	1783.4		270.0	0.3	217.503	435.09								
T	40.437644000	-98.115931000	1782.5		270.0	-0.2	217.595	487.42								
T	40.437641000	-98.116273000	1782.4		269.3	-0.1	217.613	95.21								
T	40.437640000	-98.116456000	1783.1		269.6	1.3	217.623	50.94								
T	40.437637000	-98.119701000	1783.0		269.9	-0.0	217.794	903.30								
T	40.437635000	-98.122788000	1776.7		270.0	-0.7	217.957	859.32								
T	40.437642000	-98.123533000	1787.1		270.7	5.0	217.996	207.40								
T	40.437642000	-98.123568000	1787.5		270.0	4.2	217.998	9.74								
T	40.437642000	-98.123681000	1788.8		270.0	4.2	218.004	31.46								
T	40.437643000	-98.124960000	1808.9		270.1	5.7	218.071	356.03								
T	40.437630000	-98.127441000	1797.5		269.6	-1.7	218.202	690.64								
T	40.437644000	-98.129287000	1793.7		270.6	-0.8	218.300	513.89								
T	40.437622000	-98.131753000	1791.3		269.3	-0.3	218.430	686.50								
T	40.437621000	-98.134224000	1788.6		270.0	-0.4	218.560	687.84								
T	40.437616000	-98.135431000	1799.0		269.7	3.1	218.623	335.99								
T	40.437611000	-98.136617000	1791.8		269.7	-2.2	218.686	330.15								
T	40.437610000	-98.139934000	1799.2		270.0	0.8	218.861	923.34								
T	40.437609000	-98.140390000	1794.6		269.8	-3.6	218.885	126.94								
T	40.437608000	-98.141663000	1797.2		269.9	0.7	218.952	354.36								
T	40.437590000	-98.146460000	1799.5		269.7	0.2	219.205	1335.34								
T	40.437577000	-98.151548000	1794.5		269.8	-0.4	219.473	1416.34								
T	40.437575000	-98.154013000	1795.5		269.9	0.1	219.603	686.18								
T	40.437565000	-98.156469000	1802.1		269.7	1.0	219.733	683.68								
T	40.437567000	-98.158022000	1799.1		270.1	-0.7	219.814	432.30								
T	40.437560000	-98.164013000	1802.6		269.9	0.2	220.130	1667.70								
T	40.437550000	-98.165366000	1797.3		269.4	-1.4	220.202	376.65								
T	40.437541000	-98.166437000	1801.1		269.4	1.3	220.258	298.15								
T	40.437539000	-98.173651000	1811.5		270.0	0.5	220.638	2008.14								
T	40.437532000	-98.176284000	1811.4		269.8	-0.0	220.777	732.95								
T	40.437533000	-98.178016000	1804.4		270.0	-1.5	220.869	482.13								
T	40.437533000	-98.179707000	1811.4		270.0	1.5	220.958	470.72								
T	40.437528000	-98.184382000	1816.8		269.9	0.4	221.204	1301.37								
T	40.437511000	-98.193324000	1820.8		269.9	0.2	221.676	2489.17								
T	40.437513000	-98.197203000	1820.7		270.0	-0.0	221.880	1079.79								
T	40.437497000	-98.203404000	1820.0		269.8	-0.0	222.207	1726.17								
T	40.437491000	-98.205333000	1814.2		269.8	-1.1	222.309	536.98								
T	40.437468000	-98.213463000	1820.9		269.8	0.3	222.737	2263.14								
T	40.437466000	-98.213979000	1821.0		269.7	0.1	222.765	143.64								
T	40.437468000	-98.216214000	1819.0		270.1	-0.3	222.882	622.15								
T	40.437455000	-98.219252000	1828.8		269.7	1.2	223.043	845.69								
T	40.437451000	-98.220073000	1828.0		269.6	-0.3	223.086	228.54								
T	40.437451000	-98.221901000	1824.4		270.0	-0.7	223.182	508.86								
T	40.437447000	-98.222395000	1825.2		269.4	0.6	223.208	137.52								
T	40.437434000	-98.224804000	1826.9		269.6	0.3	223.335	670.60								
T	40.437434000	-98.225013000	1827.3		270.0	0.7	223.346	58.18								
T	40.437435000	-98.225964000	1813.2		270.1	-5.3	223.396	264.73								
T	40.437424000	-98.228138000	1792.0		269.6	-3.5	223.511	605.18								
T	40.437433000	-98.230740000	1773.3		270.3	-2.6	223.648	724.32								
T	40.437427000	-98.231824000	1774.9		269.6	0.5	223.705	301.76								
T	40.437406000	-98.233695000	1802.3		269.2	5.3	223.804	520.88								
T	40.437402000	-98.235033000	1803.9		269.8	0.4	223.875	372.46								
T	40.437395000	-98.236019000	1805.1		269.5	0.4	223.927	274.48								
T	40.437393000	-98.237584000	1813.8		269.9	2.0	224.009	435.65								
T	40.437383000	-98.239418000	1817.6		269.6	0.7	224.106	510.54								
T	40.437386000	-98.239836000	1815.1		270.5	-2.1	224.128	116.36								
T	40.437375000	-98.240787000	1810.1		269.1	-1.9	224.178	264.76								
T	40.437374000	-98.241407000	1804.9		269.9	-3.0	224.211	172.59								
T	40.437379000	-98.243284000	1795.6		270.2	-1.8	224.310	522.50								
T	40.437369000	-98.243690000	1794.6		268.1	-0.9	224.331	113.08								
T	40.437373000	-98.245023000	1790.9		270.2	-1.0	224.401	371.07								
T	40.437371000	-98.245605000	1780.2		269.7	-6.6	224.432	162.01								
T	40.437360000	-98.249376000	1804.8		269.8	2.3	224.631	1049.73								
T	40.437351000	-98.249599000	1804.2		267.0	-1.0	224.643	62.16								
T	40.437353000	-98.250851000	1792.9		270.1	-3.3	224.709	348.52								
T	40.437364000	-98.258545000	1809.4		270.1	0.8	225.114	2141.77								
T	40.437365000	-98.260506000	1780.5		270.0	-5.3	225.218	545.88								
T	40.437330000	-98.264057000	1793.8		269.3	1.4	225.405	988.57								
T	40.437327000	-98.264494000	1793.4		269.5	-0.4	225.428	121.65								
T	40.437307000	-98.267915000	1816.4		269.6	2.4	225.608	952.33								
T	40.437296000	-98.269253000	1813.1		269.4	-0.9	225.679	372.48								
T	40.437312000	-98.271395000	1795.7		270.6	-2.9	225.792	596.29								
T	40.437317000	-98.271692000	1796.0		271.3	0.4	225.807	82.70								
T	40.437258000	-98.275890000	1802.0		268.9	0.5	226.029	1168.79								
T	40.437257000	-98.276078000	1802.0		269.6	-0.0	226.039	52.33								
T	40.437254000	-98.278021000	1811.0		269.9	1.7	226.141	540.87								
T	40.437250379	-98.278003042	1811.0		104.8	0.0	226.142	5.17								
T	40.437277000	-98.344309000	1802.5		270.1	-0.0	229.638	18457.48								
T	40.437276000	-98.344382000	1801.8		269.0	-3.4	229.642	20.32								
T	40.437275000	-98.344587000	1799.8		269.6	-3.4	229.652	57.07								
T	40.437282000	-98.345238000	1798.0		270.8	-1.0	229.687	181.24								
T	40.437279000	-98.347997000	1786.0		269.9	-1.6	229.832	768.02								
T	40.437274000	-98.349537000	1782.6		269.8	-0.8	229.913	428.69								
T	40.437272000	-98.350185000	1786.6		269.8	2.2	229.948	180.38								
T	40.437281000	-98.352170000	1781.5		270.3	-0.9	230.052	552.57								
T	40.437287000	-98.353878000	1782.2		270.3	0.2	230.142	475.46								
T	40.437288000	-98.355087000	1778.5		270.1	-1.1	230.206	336.55								
T	40.437316000	-98.355667000	1772.1		273.6	-4.0	230.237	161.78								
T	40.437317000	-98.356143000	1759.6		270.2	-9.4	230.262	132.50								
T	40.437319000	-98.356662000	1763.9		270.3	3.0	230.289	144.47								
T	40.437321000	-98.358311000	1774.8		270.1	2.4	230.376	459.03								
T	40.437317000	-98.358611000	1777.1		269.0	2.7	230.392	83.52								
T	40.437300000	-98.360033000	1781.5		269.1	1.1	230.467	395.89								
T	40.437287000	-98.360494000	1780.9		267.9	-0.5	230.491	128.42								
T	40.437267000	-98.361751000	1780.1		268.8	-0.2	230.558	349.98								
T	40.437246000	-98.364926000	1775.1		269.5	-0.6	230.725	883.85								
T	40.437245000	-98.368245000	1801.9		270.0	2.9	230.900	923.90								
T	40.437239000	-98.370486000	1821.5		269.8	3.1	231.018	623.83								
T	40.437233000	-98.372877000	1842.5		269.8	3.2	231.144	665.58								
T	40.437231000	-98.373887000	1840.4		269.9	-0.8	231.197	281.15								
T	40.437244000	-98.382480000	1872.6		270.1	1.3	231.650	2392.03								
T	40.437239000	-98.382874000	1873.4		269.0	0.7	231.671	109.69								
T	40.437239000	-98.385625000	1867.1		270.0	-0.8	231.816	765.79								
T	40.437245000	-98.388341000	1840.6		270.2	-3.5	231.959	756.05								
T	40.437247000	-98.389299000	1846.8		270.2	2.3	232.010	266.68								
T	40.437250000	-98.390506000	1865.0		270.2	5.4	232.074	335.99								
T	40.437254000	-98.391674000	1873.4		270.3	2.6	232.135	325.14								
T	40.437252000	-98.393099000	1883.1		269.9	2.4	232.210	396.68								
T	40.437254000	-98.395323000	1880.4		270.1	-0.4	232.327	619.09								
T	40.437257000	-98.397237000	1883.6		270.1	0.6	232.428	532.80								
T	40.437262000	-98.398195000	1883.2		270.4	-0.1	232.479	266.68								
T	40.437262000	-98.399390000	1876.7		270.0	-1.9	232.542	332.65								
T	40.437261000	-98.400152000	1873.6		269.9	-1.5	232.582	212.12								
T	40.437261000	-98.400259000	1873.4		270.0	-0.6	232.588	29.79								
T	40.437307000	-98.400496000	1873.4		284.3	-0.0	232.601	68.07								
T	40.437388000	-98.400765000	1875.8		291.6	3.1	232.616	80.49								
T	40.437456000	-98.400936000	1877.9		297.6	3.8	232.626	53.66								
T	40.437543000	-98.401104000	1879.3		304.2	2.6	232.637	56.49								
T	40.437632000	-98.401242000	1879.9		310.3	1.1	232.646	50.27								
T	40.437735000	-98.401372000	1880.2		316.2	0.6	232.656	52.13								
T	40.437950000	-98.401580000	1875.6		323.6	-4.7	232.675	97.40								
T	40.438091000	-98.401673000	1874.2		333.3	-2.5	232.685	57.52								
T	40.438254000	-98.401754000	1877.3		339.3	4.9	232.697	63.52								
T	40.438408000	-98.401811000	1878.2		344.3	1.6	232.709	58.30								
T	40.438925000	-98.401811000	1871.0		0.0	-3.8	232.744	188.35								
T	40.439440000	-98.401803000	1866.8		0.7	-2.3	232.780	187.64								
T	40.439674000	-98.401819000	1864.1		357.0	-3.2	232.796	85.37								
T	40.439752000	-98.401859000	1863.1		338.7	-3.1	232.802	30.52								
T	40.439820000	-98.401911000	1861.6		329.8	-5.3	232.807	28.69								
T	40.439900000	-98.401992000	1859.1		322.4	-6.8	232.814	36.85								
T	40.439954000	-98.402108000	1857.7		301.5	-3.7	232.821	37.81								
T	40.439987000	-98.402225000	1857.1		290.3	-1.8	232.828	34.72								
T	40.440003000	-98.402284000	1856.9		289.6	-1.1	232.831	17.43								
T	40.440338000	-98.402047000	1857.1		28.3	0.1	232.857	138.73								
T	40.440592000	-98.401896000	1857.8		24.3	0.7	232.877	101.63								
T	40.440849000	-98.401779000	1856.0		19.1	-1.9	232.895	99.13								
T	40.441060000	-98.401696000	1854.1		16.7	-2.3	232.911	80.27								
T	40.441396000	-98.401587000	1852.2		13.9	-1.5	232.935	126.11								
T	40.441640000	-98.401516000	1851.0		12.5	-1.3	232.952	91.06								
T	40.441938000	-98.401460000	1849.6		8.1	-1.3	232.973	109.68								
T	40.442214000	-98.401432000	1846.7		4.4	-2.9	232.992	100.85								
T	40.442584000	-98.401418000	1844.7		1.6	-1.5	233.017	134.85								
T	40.442945000	-98.401441000	1848.5		357.2	2.8	233.042	131.67								
T	40.443412000	-98.401495000	1848.6		355.0	0.1	233.074	170.80								
T	40.443909000	-98.401532000	1843.6		356.8	-2.7	233.109	181.36								
T	40.444333000	-98.401563000	1842.1		356.8	-1.0	233.138	154.71								
T	40.444580000	-98.401584000	1844.5		356.3	2.6	233.155	90.18								
T	40.445804000	-98.401690000	1851.2		356.2	1.5	233.240	446.90								
T	40.447292000	-98.401789000	1853.7		357.1	0.5	233.343	542.80								
T	40.447941000	-98.401807000	1864.1		358.8	4.4	233.387	236.49								
T	40.448840000	-98.401817000	1863.6		359.5	-0.2	233.449	327.53								
T	40.449930000	-98.401815000	1852.7		0.1	-2.7	233.525	397.10								
T	40.451726000	-98.401804000	1824.1		0.3	-4.4	233.649	654.32								
T	40.453253000	-98.401828000	1813.9		359.3	-1.8	233.754	556.35								
T	40.455701000	-98.401827000	1807.4		0.0	-0.7	233.923	891.84								
T	40.456788000	-98.401845000	1796.2		359.3	-2.8	233.998	396.04								
T	40.457234000	-98.401843000	1789.5		0.2	-4.1	234.029	162.49								
T	40.457929000	-98.401841000	1803.3		0.1	5.4	234.077	253.20								
T	40.460803000	-98.401848000	1797.5		359.9	-0.5	234.275	1047.05								
T	40.464642000	-98.401854000	1819.9		359.9	1.6	234.540	1398.61								
T	40.466317000	-98.401866000	1835.8		359.7	2.6	234.655	610.24								
T	40.469978000	-98.401890000	1838.3		359.7	0.2	234.908	1333.78								
T	40.471233000	-98.401902000	1829.1		359.6	-2.0	234.995	457.23								
T	40.477794000	-98.401938000	1847.3		359.8	0.8	235.447	2390.30								
T	40.480853000	-98.401960000	1860.3		359.7	1.2	235.658	1114.46								
T	40.483583000	-98.401976000	1873.0		359.7	1.3	235.847	994.60								
T	40.485947000	-98.401988000	1885.2		359.8	1.4	236.010	861.25								
T	40.488267000	-98.402004000	1877.3		359.7	-0.9	236.170	845.23								
T	40.491190000	-98.402026000	1887.1		359.7	0.9	236.372	1064.92								
T	40.495354000	-98.402056000	1895.5		359.7	0.6	236.659	1517.04								
T	40.499401000	-98.402070000	1906.2		359.8	0.7	236.938	1474.40								
T	40.502551000	-98.402059000	1906.3		0.2	0.0	237.156	1147.61								
T	40.502672000	-98.402059000	1908.0		0.0	3.8	237.164	44.08								
T	40.504537000	-98.402055000	1902.7		0.1	-0.8	237.293	679.46								
T	40.507339000	-98.402042000	1895.6		0.2	-0.7	237.486	1020.83								
T	40.509851000	-98.402031000	1900.8		0.2	0.6	237.659	915.17								
T	40.513029000	-98.402019000	1912.7		0.2	1.0	237.879	1157.81								
T	40.515848000	-98.402004000	1910.3		0.2	-0.2	238.073	1027.02								
T	40.517156000	-98.402008000	1899.8		359.9	-2.2	238.163	476.53								
T	40.520772000	-98.401995000	1912.1		0.2	0.9	238.413	1317.38								
T	40.522164000	-98.401991000	1909.4		0.1	-0.5	238.509	507.13								
T	40.524467000	-98.401991000	1904.0		0.0	-0.7	238.668	839.03								
T	40.529915000	-98.402067000	1920.3		359.4	0.8	239.044	1984.93								
T	40.535658000	-98.402158000	1921.6		359.3	0.1	239.440	2092.45								
T	40.538991000	-98.402183000	1919.5		359.7	-0.2	239.670	1214.30								
T	40.539780000	-98.402192000	1917.7		359.5	-0.6	239.724	287.46								
T	40.541305000	-98.402189000	1915.0		0.1	-0.5	239.830	555.59								
T	40.545775000	-98.402211000	1928.6		359.8	0.8	240.138	1628.53								
T	40.546389000	-98.402206000	1929.3		0.4	0.3	240.180	223.70								
T	40.549822000	-98.402139000	1916.6		0.8	-1.0	240.417	1250.85								
T	40.552999000	-98.402054000	1928.2		1.2	1.0	240.637	1157.69								
T	40.553494000	-98.402042000	1927.9		1.1	-0.2	240.671	180.37								
T	40.559071000	-98.401978000	1902.0		0.5	-1.3	241.056	2031.90								
T	40.559627000	-98.401976000	1900.2		0.2	-0.9	241.094	202.56								
T	40.559985000	-98.401973000	1900.3		0.4	0.0	241.119	130.43								
T	40.561077000	-98.401960000	1912.5		0.5	3.1	241.194	397.86								
T	40.561330000	-98.401965000	1915.6		359.1	3.3	241.211	92.18								
T	40.563059000	-98.401994000	1919.3		359.3	0.6	241.331	629.96								
T	40.564363000	-98.402035000	1919.4		358.6	0.0	241.421	475.21								
T	40.565173000	-98.402066000	1914.9		358.3	-1.5	241.477	295.23								
T	40.566030000	-98.402106000	1912.2		358.0	-0.9	241.536	312.42								
T	40.566999000	-98.402124000	1910.3		359.2	-0.5	241.603	353.06								
T	40.567149000	-98.402059000	1913.3		18.2	5.1	241.614	57.56								
T	40.567663000	-98.402043000	1916.0		1.4	1.5	241.649	187.31								
T	40.567926000	-98.392685000	1928.6		87.9	0.5	242.142	2601.69								
T	40.567924000	-98.392576000	1928.0		91.4	-2.0	242.148	30.29								
T	40.568042000	-98.392504000	1929.0		24.9	2.0	242.157	47.42								
T	40.568711000	-98.392511000	1937.7		359.5	3.6	242.203	243.74								
T	40.568932000	-98.392572000	1934.3		348.2	-4.0	242.218	82.28								
T	40.569856000	-98.392561000	1931.4		0.5	-0.9	242.282	336.65								
T	40.571627000	-98.392564000	1923.3		359.9	-1.3	242.404	645.22								
T	40.573456000	-98.392575000	1930.5		359.7	1.1	242.530	666.35								
